UNITID,OM1TOTLAWDP4,OM1TOTLAWDP6,OM1TOTLAWDP8,OM1TOTLENYP8,OM1TOTLENAP8,OM1TOTLENUP8,OM1TOTLCRTP8,OM1TOTLASCP8,OM1TOTLBACP8,OM1PELLAWDP4,OM1PELLAWDP6,OM1PELLAWDP8,OM1PELLENYP8,OM1PELLENAP8,OM1PELLENUP8,OM1PELLCRTP8,OM1PELLASCP8,OM1PELLBACP8,OM1NPELAWDP4,OM1NPELAWDP6,OM1NPELAWDP8,OM1NPELENYP8,OM1NPELENAP8,OM1NPELENUP8,OM1NPELCRTP8,OM1NPELASCP8,OM1NPELBACP8,OM2TOTLAWDP4,OM2TOTLAWDP6,OM2TOTLAWDP8,OM2TOTLENYP8,OM2TOTLENAP8,OM2TOTLENUP8,OM2TOTLCRTP8,OM2TOTLASCP8,OM2TOTLBACP8,OM2PELLAWDP4,OM2PELLAWDP6,OM2PELLAWDP8,OM2PELLENYP8,OM2PELLENAP8,OM2PELLENUP8,OM2PELLCRTP8,OM2PELLASCP8,OM2PELLBACP8,OM2NPELAWDP4,OM2NPELAWDP6,OM2NPELAWDP8,OM2NPELENYP8,OM2NPELENAP8,OM2NPELENUP8,OM2NPELCRTP8,OM2NPELASCP8,OM2NPELBACP8,OM3TOTLAWDP4,OM3TOTLAWDP6,OM3TOTLAWDP8,OM3TOTLENYP8,OM3TOTLENAP8,OM3TOTLENUP8,OM3TOTLCRTP8,OM3TOTLASCP8,OM3TOTLBACP8,OM3PELLAWDP4,OM3PELLAWDP6,OM3PELLAWDP8,OM3PELLENYP8,OM3PELLENAP8,OM3PELLENUP8,OM3PELLCRTP8,OM3PELLASCP8,OM3PELLBACP8,OM3NPELAWDP4,OM3NPELAWDP6,OM3NPELAWDP8,OM3NPELENYP8,OM3NPELENAP8,OM3NPELENUP8,OM3NPELCRTP8,OM3NPELASCP8,OM3NPELBACP8,OM4TOTLAWDP4,OM4TOTLAWDP6,OM4TOTLAWDP8,OM4TOTLENYP8,OM4TOTLENAP8,OM4TOTLENUP8,OM4TOTLCRTP8,OM4TOTLASCP8,OM4TOTLBACP8,OM4PELLAWDP4,OM4PELLAWDP6,OM4PELLAWDP8,OM4PELLENYP8,OM4PELLENAP8,OM4PELLENUP8,OM4PELLCRTP8,OM4PELLASCP8,OM4PELLBACP8,OM4NPELAWDP4,OM4NPELAWDP6,OM4NPELAWDP8,OM4NPELENYP8,OM4NPELENAP8,OM4NPELENUP8,OM4NPELCRTP8,OM4NPELASCP8,OM4NPELBACP8
209241,54,54,54,0,0,46,,,54,50,50,50,0,0,50,,,50,55,55,55,0,0,45,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,45,0,0,55,,,45,0,0,0,0,0,100,,,0,50,50,50,0,0,50,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
209250,27,31,33,1,13,53,3,29,0,27,30,31,1,13,54,4,28,0,28,32,34,1,12,53,3,31,0,9,10,11,2,12,75,3,8,0,14,16,17,1,14,68,3,13,0,6,8,9,2,12,78,3,6,0,31,34,35,1,26,38,2,33,0,24,26,27,1,25,47,2,25,0,40,43,44,1,27,28,3,41,0,15,18,19,1,27,53,2,16,0,16,18,18,0,21,61,2,16,0,14,18,19,1,30,51,3,16,0
209287,44,51,51,0,25,25,,,51,35,38,38,0,27,35,,,38,51,60,60,0,23,17,,,60,0,0,0,0,100,0,,,0,0,0,0,0,100,0,,,0,0,0,0,0,100,0,,,0,53,54,54,0,24,22,,,54,45,45,45,0,29,25,,,45,66,69,69,0,16,16,,,69,21,29,33,0,29,38,,,33,9,27,36,0,27,36,,,36,31,31,31,0,31,38,,,31
209409,51,59,60,0,26,14,0,0,60,38,48,50,0,33,18,0,0,50,62,69,69,0,20,11,0,0,69,0,38,38,0,13,50,0,0,38,0,33,33,0,33,33,0,0,33,0,40,40,0,0,60,0,0,40,63,68,69,0,12,19,0,0,69,66,73,75,0,14,11,0,0,75,60,64,64,0,11,26,0,0,64,56,60,61,0,3,36,0,0,61,45,52,52,0,6,42,0,0,52,61,64,65,0,1,33,0,0,65
209490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,98,0,1,1,,,98,100,100,100,0,0,0,,,100,98,98,98,0,1,1,,,98,88,89,91,0,5,4,,,91,92,92,93,0,3,4,,,93,86,88,90,0,7,3,,,90
209506,28,55,56,2,26,17,0,0,55,25,48,48,1,33,18,0,1,48,30,59,60,2,22,16,0,0,60,10,13,16,3,58,23,0,3,13,0,0,0,0,80,20,0,0,0,12,15,19,4,54,23,0,4,15,58,67,68,1,15,16,1,7,61,54,64,65,1,17,17,1,4,60,61,70,70,0,13,16,1,8,61,28,36,38,2,17,43,1,1,37,29,38,41,1,21,38,1,1,39,28,36,38,2,16,44,1,1,36
209542,40,68,69,1,20,10,0,,69,31,58,61,2,24,13,0,,61,43,71,73,1,18,8,0,,73,30,48,52,1,30,18,0,,52,26,42,47,2,30,22,0,,47,32,51,53,0,30,17,0,,53,62,71,72,0,13,15,0,,72,55,64,65,0,18,17,0,,65,66,74,75,0,11,14,0,,75,40,49,52,3,20,25,0,,52,37,45,47,4,19,30,0,,47,42,52,57,2,20,21,0,,57
209551,60,74,75,0,17,8,,,75,53,66,68,0,20,11,,,68,62,76,77,0,16,7,,,77,23,37,37,0,47,16,,,37,22,33,33,0,33,33,,,33,23,38,38,0,50,12,,,38,69,74,75,1,14,10,,,75,66,70,71,1,17,11,,,71,71,77,78,1,12,10,,,78,61,68,69,0,17,13,,,69,48,60,61,0,19,20,,,61,71,74,76,0,16,8,,,76
209603,25,37,37,1,42,20,,,37,8,13,13,0,54,33,,,13,34,49,49,2,36,13,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,50,0,28,22,,,50,42,50,50,0,25,25,,,50,37,50,50,0,30,20,,,50,0,0,50,0,50,0,,,50,,,,,,,,,,0,0,50,0,50,0,,,50
209612,64,71,72,0,21,7,,,72,54,59,60,0,30,10,,,60,68,76,77,0,18,5,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,78,78,0,12,10,,,78,70,74,74,0,13,13,,,74,83,83,83,0,11,6,,,83,100,100,100,0,0,0,,,100,100,100,100,0,0,0,,,100,100,100,100,0,0,0,,,100
209746,23,27,28,0,23,49,3,25,,21,25,26,0,27,47,4,22,,24,28,29,0,20,50,3,26,,8,12,13,0,24,63,2,11,,11,15,17,0,22,61,3,14,,7,11,12,0,24,64,2,10,,28,31,32,0,32,36,4,28,,28,30,31,0,32,37,3,28,,29,32,32,0,33,35,5,27,,11,13,14,0,37,49,2,12,,16,19,20,0,31,49,2,18,,10,12,12,0,39,49,2,10,
209807,28,53,56,1,25,18,0,,56,24,50,53,1,24,22,0,,53,30,55,58,1,25,15,0,,58,4,20,23,3,46,28,0,,23,4,15,20,2,46,33,0,,20,4,21,24,3,47,26,0,,24,57,64,65,1,15,18,0,,65,56,62,64,1,14,21,0,,64,58,65,67,1,16,16,0,,67,32,42,45,1,27,27,0,,45,38,47,50,1,22,27,0,,50,29,39,42,1,30,27,0,,42
209825,73,81,81,0,16,3,,,81,70,76,76,0,17,7,,,76,74,82,82,0,15,3,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,77,77,0,15,8,,,77,83,83,83,0,11,6,,,83,72,74,74,0,17,10,,,74,0,0,50,0,0,50,,,50,,,,,,,,,,0,0,50,0,0,50,,,50
209922,61,73,75,0,18,7,,,75,55,71,74,0,14,12,,,74,62,73,75,0,19,6,,,75,0,100,100,0,0,0,,,100,,,,,,,,,,0,100,100,0,0,0,,,100,73,76,76,0,21,3,,,76,67,67,67,0,33,0,,,67,73,77,77,0,20,3,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
209940,18,20,21,2,26,52,5,16,,14,16,17,2,27,54,4,12,,24,26,27,2,24,47,5,22,,7,10,11,2,23,64,5,6,,11,16,17,3,15,66,8,9,,5,7,8,2,28,62,4,4,,32,36,38,1,31,30,4,34,,33,37,39,0,29,32,4,35,,32,35,37,2,34,27,5,32,,23,26,28,2,40,29,6,22,,31,34,37,0,26,37,9,28,,19,22,24,4,47,26,4,19,
210146,28,41,42,0,38,19,,,42,22,34,37,1,39,23,,,37,31,45,46,0,37,17,,,46,4,9,12,4,44,40,,,12,8,8,17,8,42,33,,,17,2,9,11,2,44,42,,,11,54,58,59,0,18,23,,,59,55,58,59,0,18,22,,,59,53,57,58,0,19,23,,,58,36,40,41,0,22,37,,,41,42,43,46,0,16,38,,,46,32,38,38,0,26,36,,,38
210155,39,39,40,0,26,34,4,37,,35,35,37,0,21,42,3,34,,43,43,44,0,30,26,4,39,,12,14,15,2,21,63,4,11,,28,28,28,3,10,59,8,21,,8,10,12,1,23,63,3,8,,35,36,36,1,29,34,8,28,,43,43,43,2,29,26,10,33,,30,32,32,0,29,39,8,24,,24,30,32,0,35,33,4,28,,31,38,46,0,23,31,0,46,,23,29,29,0,38,33,5,24,
210234,30,32,34,0,25,41,10,23,,30,33,35,0,21,44,9,26,,30,32,32,1,30,37,13,20,,6,10,10,1,22,67,6,4,,11,15,16,1,20,62,7,9,,4,7,7,1,23,69,5,2,,57,59,60,1,30,9,17,43,,60,63,64,1,28,6,20,44,,53,53,54,0,32,14,12,42,,34,34,35,1,30,35,11,24,,50,50,52,2,22,24,16,36,,19,19,19,0,37,44,6,13,
210270,30,33,35,2,22,41,4,31,,29,32,34,3,15,49,4,30,,30,36,37,1,32,30,4,34,,19,20,22,2,16,60,15,7,,17,17,19,1,17,63,3,17,,19,21,22,2,16,59,18,5,,29,35,35,2,34,29,7,29,,26,33,33,2,26,39,9,25,,32,38,38,3,47,12,3,35,,30,33,34,1,31,34,16,18,,41,44,44,3,33,21,13,31,,27,31,32,1,30,37,17,15,
210304,40,42,43,0,0,57,0,3,40,39,39,41,0,0,59,0,5,36,40,45,45,0,0,55,0,2,44,40,50,50,0,0,50,0,10,40,33,44,44,0,0,56,0,0,44,100,100,100,0,0,0,0,100,0,54,58,59,0,0,41,0,0,59,50,54,56,0,0,44,0,0,56,58,62,62,0,0,38,0,0,62,38,38,38,13,0,50,0,13,25,50,50,50,50,0,0,0,0,50,33,33,33,0,0,67,0,17,17
210331,52,63,66,0,0,34,0,0,66,54,66,66,0,0,34,0,0,66,51,62,67,0,0,33,0,0,67,0,16,19,0,0,81,0,0,19,0,0,0,0,0,100,0,0,0,0,19,22,0,0,78,0,0,22,53,53,53,0,2,45,0,0,53,45,45,45,0,5,50,0,0,45,58,58,58,0,0,43,0,0,58,20,20,20,0,0,80,0,0,20,100,100,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0
210401,66,72,72,0,21,7,,,72,64,70,70,0,24,6,,,70,66,73,73,0,21,7,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,89,89,0,9,2,,,89,93,93,93,0,0,7,,,93,85,87,87,0,13,0,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
210429,27,48,50,1,35,15,0,0,50,26,46,47,1,33,19,0,0,47,28,49,51,1,36,13,0,0,51,15,23,28,0,60,13,0,0,28,20,20,33,0,67,0,0,0,33,12,24,24,0,56,20,0,0,24,64,67,67,0,18,15,0,0,67,64,67,68,0,16,16,0,0,68,64,66,67,0,20,14,0,0,67,36,43,43,1,39,17,1,0,42,45,53,54,0,32,14,0,0,54,29,35,35,2,44,19,2,0,33
210438,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,83,83,0,0,17,83,,0,80,80,80,0,0,20,80,,0,86,86,86,0,0,14,86,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,94,94,0,0,6,94,,0,94,94,94,0,0,6,94,,0,93,93,93,0,0,7,93,,0
210492,40,49,49,0,30,21,,8,40,27,40,40,0,30,30,,3,37,48,54,54,0,30,17,,11,43,0,100,100,0,0,0,,0,100,0,100,100,0,0,0,,0,100,,,,,,,,,,56,67,67,0,22,11,,0,67,50,75,75,0,25,0,,0,75,60,60,60,0,20,20,,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
210571,51,53,53,0,0,47,0,,53,44,47,47,0,0,53,0,,47,57,58,58,0,0,42,0,,58,50,57,57,0,0,43,0,,57,43,57,57,0,0,43,0,,57,57,57,57,0,0,43,0,,57,50,50,50,0,0,50,0,,50,41,41,41,0,0,59,0,,41,54,54,54,0,0,46,0,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
210599,60,60,60,0,7,33,60,0,,58,58,58,0,7,35,58,0,,77,77,77,0,4,19,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,59,59,0,8,33,59,0,,60,60,60,0,8,33,60,0,,33,33,33,0,33,33,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210605,21,25,27,1,29,43,5,22,,17,20,22,1,25,52,2,20,,26,29,31,1,32,35,8,23,,13,21,23,1,22,55,8,14,,9,15,16,2,20,63,2,14,,14,24,25,1,23,51,11,14,,18,24,25,1,44,30,2,23,,18,24,24,1,39,35,2,23,,19,25,26,1,47,26,3,23,,12,16,17,1,41,41,2,15,,17,20,21,3,34,42,1,20,,11,15,16,0,43,40,2,14,
210669,68,75,75,0,0,25,,,75,69,75,76,0,0,24,,,76,67,74,75,0,0,25,,,75,0,0,0,0,0,100,,,0,,,,,,,,,,0,0,0,0,0,100,,,0,66,66,66,0,0,34,,,66,57,57,57,0,0,43,,,57,68,68,68,0,0,32,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
210739,63,70,70,0,22,8,0,,70,48,59,59,0,33,8,0,,59,68,73,74,0,19,7,0,,74,2,5,11,0,16,73,0,,11,0,0,11,0,22,67,0,,11,4,8,12,0,12,77,0,,12,71,76,76,0,20,3,0,,76,71,73,73,0,20,6,0,,73,71,77,78,0,20,2,0,,78,25,36,40,0,31,29,0,,40,26,32,35,0,35,29,0,,35,24,38,43,0,28,28,0,,43
210775,40,65,67,0,30,3,,0,66,41,57,57,1,34,7,,0,57,40,70,71,0,27,1,,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,60,62,1,22,15,,2,60,47,54,58,2,21,19,,4,54,63,66,66,0,23,11,,0,66,33,50,50,0,33,17,,0,50,50,50,50,0,50,0,,0,50,25,50,50,0,25,25,,0,50
210809,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,26,29,71,0,0,29,,,,,,,,,,,,22,26,29,71,0,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,62,65,35,0,0,65,,,,,,,,,,,,58,62,65,35,0,0,65,,
211024,44,50,50,0,26,24,0,9,41,35,41,41,0,24,35,0,8,32,51,59,59,0,27,15,0,10,49,18,24,24,0,18,59,0,24,0,0,7,7,0,21,71,0,7,0,100,100,100,0,0,0,0,100,0,73,80,80,0,6,14,0,0,80,76,80,80,0,7,12,0,0,80,69,79,79,0,3,17,0,0,79,35,39,42,0,18,40,0,7,35,29,31,31,0,17,51,0,9,23,45,50,59,0,18,23,0,5,55
211079,31,32,33,2,22,42,2,31,,26,27,27,4,19,50,2,25,,35,38,39,1,25,35,2,38,,13,17,17,1,24,59,2,15,,17,23,23,1,9,67,4,20,,10,12,12,0,35,54,1,11,,25,28,30,0,29,41,1,29,,29,30,30,0,30,40,2,29,,22,26,30,0,29,42,1,29,,20,22,22,2,39,37,2,21,,14,18,20,4,36,41,2,18,,23,24,24,1,40,36,2,22,
211088,54,62,62,0,32,6,,,62,48,59,59,0,31,9,,,59,57,63,63,0,32,4,,,63,0,0,0,0,0,100,,,0,,,,,,,,,,0,0,0,0,0,100,,,0,64,66,66,0,28,6,,,66,51,52,52,0,33,15,,,52,73,75,76,0,24,0,,,76,27,33,33,0,53,13,,,33,33,50,50,0,33,17,,,50,22,22,22,0,67,11,,,22
211273,81,87,87,0,7,6,,,87,79,88,88,0,2,10,,,88,81,87,87,0,7,5,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,0,0,0,,,100,100,100,100,0,0,0,,,100,100,100,100,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
211291,83,88,88,0,12,0,,,88,83,87,87,0,13,0,,,87,83,88,88,0,11,0,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,100,100,0,0,0,,,100,86,100,100,0,0,0,,,100,86,100,100,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
211307,27,31,32,1,31,36,0,32,,27,31,32,1,29,38,0,32,,28,31,33,2,32,34,0,32,,10,14,16,2,23,60,3,13,,12,18,20,1,26,52,4,17,,9,13,15,2,21,62,2,12,,17,19,19,1,45,35,1,18,,12,13,14,1,44,41,2,12,,18,20,21,1,45,33,1,20,,7,9,10,1,56,33,2,8,,12,15,17,3,34,46,1,16,,6,8,9,0,60,31,2,6,
211343,32,34,35,3,30,32,1,34,,28,32,32,4,30,34,2,30,,35,36,37,2,30,30,1,36,,14,15,17,4,22,57,4,13,,9,11,12,3,19,66,1,11,,17,18,20,5,24,51,5,15,,31,34,34,3,40,24,2,32,,38,41,41,1,33,25,3,39,,26,28,28,3,45,23,1,28,,19,19,21,2,40,38,5,15,,21,21,21,0,44,36,1,19,,18,19,21,2,38,38,7,14,
211352,46,52,53,0,38,9,0,,53,34,40,40,0,42,17,0,,40,59,65,66,0,33,1,0,,66,0,0,0,0,29,71,0,,0,0,0,0,0,100,0,0,,0,0,0,0,0,17,83,0,,0,67,71,72,0,15,14,0,,72,71,71,71,0,17,12,0,,71,65,70,72,0,13,15,0,,72,44,44,44,0,28,28,0,,44,50,50,50,0,50,0,0,,50,42,42,42,0,21,37,0,,42
211431,42,51,52,0,43,4,0,0,52,32,39,40,0,56,4,0,0,40,52,64,66,0,30,5,0,0,66,0,0,0,0,40,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,67,33,0,0,0,52,60,61,0,35,4,0,0,61,50,59,60,0,37,3,0,0,60,55,62,63,0,32,4,0,0,63,44,52,53,1,36,11,1,0,53,32,39,42,1,41,16,0,0,42,55,63,63,0,31,6,1,0,62
211440,79,92,94,0,3,4,,,94,71,92,93,0,2,5,,,93,80,93,94,0,3,3,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,28,28,0,1,71,,,28,100,100,100,0,0,0,,,100,23,25,25,0,1,74,,,25,0,0,0,0,0,100,,,0,,,,,,,,,,0,0,0,0,0,100,,,0
211468,51,64,64,1,30,5,0,,64,44,59,59,1,32,8,0,,59,60,69,69,1,27,2,0,,69,0,0,0,0,100,0,0,,0,,,,,,,,,,0,0,0,0,100,0,0,,0,56,61,61,1,31,7,1,,61,56,58,58,2,28,12,0,,58,56,62,63,0,33,4,1,,62,36,44,47,0,41,12,7,,40,33,45,49,1,41,8,1,,48,37,44,45,0,40,14,11,,35
211477,23,27,29,1,23,47,0,12,17,13,20,21,1,24,53,0,4,17,38,38,40,0,21,40,0,23,17,15,15,16,0,29,55,0,6,10,7,7,9,0,52,39,0,1,8,22,22,22,0,7,71,0,10,12,64,66,66,0,16,18,0,42,25,42,46,46,0,19,35,0,12,35,70,72,72,0,15,13,0,51,22,51,51,52,0,15,33,0,19,33,48,48,50,0,33,17,0,11,39,52,52,52,0,8,39,0,22,30
211556,56,63,64,0,24,12,,,64,48,60,61,0,23,16,,,61,63,66,68,0,24,8,,,68,0,0,0,0,0,100,,,0,,,,,,,,,,0,0,0,0,0,100,,,0,71,74,74,0,20,6,,,74,65,67,67,0,27,6,,,67,75,79,79,0,14,6,,,79,57,60,62,0,26,12,,,62,75,75,75,0,0,25,,,75,53,56,59,0,32,9,,,59
211583,53,62,62,0,24,14,0,0,62,42,51,51,1,28,19,0,0,51,63,72,72,0,20,8,0,0,72,0,0,0,0,67,33,0,0,0,0,0,0,0,67,33,0,0,0,0,0,0,0,67,33,0,0,0,60,64,65,0,21,14,0,0,65,54,60,61,0,25,14,0,0,61,70,70,71,0,14,14,0,0,71,39,49,52,0,11,36,0,0,52,38,49,54,0,14,32,0,0,54,40,48,48,0,4,48,0,0,48
211608,22,40,41,0,28,31,0,,41,21,39,40,0,29,31,0,,40,24,43,43,0,24,33,0,,43,0,0,0,0,100,0,0,,0,,,,,,,,,,0,0,0,0,100,0,0,,0,55,56,56,0,24,20,0,,56,61,63,63,0,18,18,0,,63,41,41,41,0,35,24,0,,41,13,13,13,0,50,38,0,,13,20,20,20,0,20,60,0,,20,0,0,0,0,100,0,0,,0
211893,33,81,90,0,0,10,0,,90,25,75,75,0,0,25,0,,75,35,82,94,0,0,6,0,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,100,100,0,0,0,25,,75,50,100,100,0,0,0,50,,50,100,100,100,0,0,0,0,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
211927,24,28,29,2,30,39,8,22,,21,26,28,1,27,44,5,23,,26,29,31,2,32,35,10,21,,5,8,9,1,51,39,2,7,,9,14,15,2,27,56,2,14,,4,6,7,1,59,34,2,5,,30,34,35,2,43,20,3,32,,27,32,33,4,47,17,2,31,,32,35,37,1,40,22,4,33,,19,24,26,2,47,25,3,23,,24,32,34,2,34,29,2,33,,18,22,23,2,52,23,3,20,
211981,46,53,55,0,35,9,0,0,55,35,42,44,0,41,15,0,0,44,51,59,61,0,32,7,0,0,61,10,10,10,0,40,50,10,0,0,,,,,,,,,,10,10,10,0,40,50,10,0,0,60,64,64,0,25,11,1,0,63,55,58,58,0,32,10,0,0,58,62,66,67,0,22,11,2,0,65,33,56,56,0,22,22,11,0,44,50,100,100,0,0,0,0,0,100,29,43,43,0,29,29,14,0,29
212009,79,83,83,0,10,8,,,83,76,82,82,0,9,9,,,82,79,83,83,0,10,8,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,0,0,50,,,50,0,0,0,0,0,100,,,0,100,100,100,0,0,0,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
212045,79,79,79,0,0,21,41,38,,69,69,69,0,0,31,24,45,,92,92,92,0,0,8,63,29,,0,0,0,0,0,100,0,0,,0,0,0,0,0,100,0,0,,,,,,,,,,,88,88,88,0,0,12,52,35,,81,81,81,0,0,19,38,43,,95,95,95,0,0,5,67,28,,100,100,100,0,0,0,0,100,,100,100,100,0,0,0,0,100,,,,,,,,,,
212054,31,78,79,0,14,7,0,0,79,27,76,77,0,16,7,0,0,77,33,79,80,0,13,7,0,0,80,20,50,50,0,30,20,0,0,50,0,100,100,0,0,0,0,0,100,22,44,44,0,33,22,0,0,44,74,80,80,0,11,9,0,0,80,67,72,72,0,17,10,0,0,72,77,83,83,0,9,8,0,0,83,33,40,42,0,24,34,11,0,30,35,44,45,0,26,28,12,0,33,32,39,41,0,24,36,11,0,30
212106,68,78,79,0,19,3,,9,70,59,72,73,0,23,4,,9,64,71,80,81,0,17,2,,9,72,54,83,83,0,0,17,,0,83,,,,,,,,,,54,83,83,0,0,17,,0,83,79,82,82,0,15,3,,1,81,64,69,69,0,22,9,,2,67,82,85,85,0,13,2,,0,84,61,61,61,6,11,22,,0,61,100,100,100,0,0,0,,0,100,56,56,56,6,13,25,,0,56
212115,35,48,49,0,32,19,0,0,49,26,39,41,0,33,26,0,0,41,41,54,55,0,31,15,0,0,55,3,8,8,0,69,23,0,0,8,0,33,33,0,67,0,0,0,33,3,6,6,0,69,25,0,0,6,54,61,62,0,20,18,0,0,62,51,57,59,0,21,20,0,0,59,57,64,65,1,18,16,0,0,65,38,42,44,1,25,29,0,0,44,35,42,42,3,26,29,0,0,42,39,42,45,0,25,30,0,0,45
212133,54,59,60,0,22,18,0,13,47,50,54,55,0,21,24,0,23,32,57,64,64,0,22,14,0,3,61,28,28,31,0,19,50,0,28,3,26,26,26,0,26,48,0,26,0,33,33,44,0,0,56,0,33,11,60,65,65,0,19,16,0,14,51,59,66,66,0,14,20,0,21,45,61,65,65,0,24,11,0,6,58,56,62,62,1,10,27,0,10,52,60,65,65,2,10,23,0,11,54,51,56,56,0,10,34,0,8,47
212197,70,76,76,0,20,4,0,0,76,56,65,65,0,28,7,0,0,65,74,78,79,0,18,3,0,0,79,25,25,30,5,25,40,0,10,20,20,20,20,0,30,50,0,0,20,30,30,40,10,20,30,0,20,20,66,70,70,0,23,7,0,0,70,64,64,64,0,27,9,0,0,64,67,73,73,0,21,6,0,0,73,54,64,66,2,9,23,0,7,59,53,60,65,5,9,21,0,9,56,54,66,67,0,9,24,0,6,61
212434,70,70,70,0,0,30,57,14,,66,66,66,0,0,34,53,13,,75,75,75,0,0,25,61,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,75,75,0,0,25,56,19,,89,89,89,0,0,11,67,22,,57,57,57,0,0,43,43,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212577,77,83,83,0,14,3,,,83,79,83,83,0,12,4,,,83,77,82,83,0,14,3,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,74,75,0,13,11,,,75,40,60,60,0,40,0,,,60,69,75,77,0,10,13,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
212601,50,66,67,0,21,12,0,2,65,42,60,61,1,22,17,0,3,58,53,69,69,0,20,11,0,1,68,35,41,41,0,24,35,35,6,0,50,50,50,0,50,0,0,50,0,33,40,40,0,20,40,40,0,0,60,65,66,1,18,16,0,2,64,43,46,46,3,27,24,0,5,41,67,73,74,0,14,12,0,0,74,36,43,43,4,39,14,4,11,29,29,43,43,7,36,14,0,7,36,43,43,43,0,43,14,7,14,21
212656,62,69,70,0,19,11,,1,69,60,65,66,0,23,10,,1,65,64,71,72,0,17,11,,1,71,60,60,60,0,0,40,,0,60,50,50,50,0,0,50,,0,50,67,67,67,0,0,33,,0,67,64,71,73,0,0,27,,9,64,61,71,71,0,0,29,,11,61,65,71,73,0,0,27,,8,65,57,57,57,0,0,43,,0,57,75,75,75,0,0,25,,0,75,33,33,33,0,0,67,,0,33
212674,79,82,82,0,15,3,,,82,77,79,79,0,14,7,,,79,79,82,82,0,15,2,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,84,0,5,11,,,84,100,100,100,0,0,0,,,100,83,83,83,0,6,11,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,
212805,87,87,87,0,6,6,,,87,,,,,,,,,,87,87,87,0,6,6,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,74,74,0,11,15,,,74,,,,,,,,,,72,74,74,0,11,15,,,74,0,0,0,0,0,100,,,0,,,,,,,,,,0,0,0,0,0,100,,,0
212832,38,55,56,0,2,42,,0,56,22,39,39,0,2,59,,1,38,48,66,67,1,1,31,,0,67,0,50,50,0,0,50,,0,50,,,,,,,,,,0,50,50,0,0,50,,0,50,74,77,77,1,1,21,,1,77,54,59,60,2,2,37,,1,59,83,85,85,0,1,13,,0,85,59,67,68,0,3,29,,0,68,65,80,80,0,0,20,,0,80,56,60,63,0,5,33,,0,63
212869,38,39,39,0,25,35,0,39,,40,41,42,0,24,34,0,42,,32,33,33,0,29,38,0,33,,9,13,13,0,11,76,0,13,,11,19,19,0,11,70,0,19,,6,6,6,0,11,83,0,6,,62,63,65,1,18,17,0,65,,59,60,62,1,17,20,0,62,,68,69,69,0,20,11,0,69,,49,52,52,0,23,25,0,52,,37,40,41,0,32,27,0,41,,57,59,59,0,17,24,0,59,
212878,18,22,25,1,29,45,2,22,,14,19,21,2,28,49,2,19,,21,26,28,1,31,40,3,25,,7,13,15,2,23,60,2,12,,6,10,12,2,22,64,2,10,,9,15,17,2,25,56,3,15,,22,25,26,1,43,29,2,24,,18,22,23,1,41,35,1,21,,25,28,29,1,46,24,3,26,,14,20,21,2,40,38,2,19,,13,19,21,2,34,43,2,19,,15,20,21,1,43,35,2,19,
