UNITID,OM1TOTLAWDP4,OM1TOTLAWDP6,OM1TOTLAWDP8,OM1TOTLENYP8,OM1TOTLENAP8,OM1TOTLENUP8,OM1TOTLCRTP8,OM1TOTLASCP8,OM1TOTLBACP8,OM1PELLAWDP4,OM1PELLAWDP6,OM1PELLAWDP8,OM1PELLENYP8,OM1PELLENAP8,OM1PELLENUP8,OM1PELLCRTP8,OM1PELLASCP8,OM1PELLBACP8,OM1NPELAWDP4,OM1NPELAWDP6,OM1NPELAWDP8,OM1NPELENYP8,OM1NPELENAP8,OM1NPELENUP8,OM1NPELCRTP8,OM1NPELASCP8,OM1NPELBACP8,OM2TOTLAWDP4,OM2TOTLAWDP6,OM2TOTLAWDP8,OM2TOTLENYP8,OM2TOTLENAP8,OM2TOTLENUP8,OM2TOTLCRTP8,OM2TOTLASCP8,OM2TOTLBACP8,OM2PELLAWDP4,OM2PELLAWDP6,OM2PELLAWDP8,OM2PELLENYP8,OM2PELLENAP8,OM2PELLENUP8,OM2PELLCRTP8,OM2PELLASCP8,OM2PELLBACP8,OM2NPELAWDP4,OM2NPELAWDP6,OM2NPELAWDP8,OM2NPELENYP8,OM2NPELENAP8,OM2NPELENUP8,OM2NPELCRTP8,OM2NPELASCP8,OM2NPELBACP8,OM3TOTLAWDP4,OM3TOTLAWDP6,OM3TOTLAWDP8,OM3TOTLENYP8,OM3TOTLENAP8,OM3TOTLENUP8,OM3TOTLCRTP8,OM3TOTLASCP8,OM3TOTLBACP8,OM3PELLAWDP4,OM3PELLAWDP6,OM3PELLAWDP8,OM3PELLENYP8,OM3PELLENAP8,OM3PELLENUP8,OM3PELLCRTP8,OM3PELLASCP8,OM3PELLBACP8,OM3NPELAWDP4,OM3NPELAWDP6,OM3NPELAWDP8,OM3NPELENYP8,OM3NPELENAP8,OM3NPELENUP8,OM3NPELCRTP8,OM3NPELASCP8,OM3NPELBACP8,OM4TOTLAWDP4,OM4TOTLAWDP6,OM4TOTLAWDP8,OM4TOTLENYP8,OM4TOTLENAP8,OM4TOTLENUP8,OM4TOTLCRTP8,OM4TOTLASCP8,OM4TOTLBACP8,OM4PELLAWDP4,OM4PELLAWDP6,OM4PELLAWDP8,OM4PELLENYP8,OM4PELLENAP8,OM4PELLENUP8,OM4PELLCRTP8,OM4PELLASCP8,OM4PELLBACP8,OM4NPELAWDP4,OM4NPELAWDP6,OM4NPELAWDP8,OM4NPELENYP8,OM4NPELENAP8,OM4NPELENUP8,OM4NPELCRTP8,OM4NPELASCP8,OM4NPELBACP8
181002,72,78,79,0,18,4,2,0,77,62,71,72,0,22,6,1,0,71,74,80,80,0,17,3,2,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,79,80,0,13,8,7,0,73,84,84,84,0,11,5,5,0,79,77,79,79,0,13,8,7,0,72,42,48,49,2,26,23,9,0,40,46,54,54,0,38,8,0,0,54,40,46,48,2,23,27,12,0,37
181020,58,61,61,0,28,11,0,,61,45,48,48,0,33,18,0,,48,63,66,66,0,26,8,0,,66,0,0,20,0,0,80,0,,20,0,0,33,0,0,67,0,,33,0,0,0,0,0,100,0,,0,66,68,68,0,14,18,0,,68,60,61,61,0,17,22,0,,61,69,72,73,0,11,16,0,,73,52,57,59,0,22,19,0,,59,41,53,53,0,29,18,0,,53,56,59,61,0,20,20,0,,61
181127,50,55,55,0,37,8,0,,55,36,43,43,0,43,13,0,,43,56,59,59,0,34,6,0,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,75,75,0,16,9,0,,75,70,78,78,0,10,13,0,,78,72,72,72,0,21,6,0,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
181145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,88,88,0,0,13,,88,0,100,100,100,0,0,0,,100,0,86,86,86,0,0,14,,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
181215,28,54,55,1,29,15,0,3,53,23,52,53,1,27,18,0,2,51,31,55,56,1,30,13,0,3,53,0,17,17,6,17,61,0,0,17,0,20,20,0,40,40,0,0,20,0,15,15,8,8,69,0,0,15,46,53,54,1,31,14,0,0,54,47,54,54,1,31,15,0,0,54,46,52,53,1,32,14,0,0,53,19,33,35,0,35,31,0,0,35,19,27,27,0,42,31,0,0,27,18,37,39,0,31,31,0,0,39
181297,49,71,71,0,29,0,0,13,58,57,86,86,0,14,0,0,0,86,47,68,68,0,32,0,0,16,53,89,89,89,0,11,0,67,0,22,83,83,83,0,17,0,83,0,0,100,100,100,0,0,0,33,0,67,67,79,80,0,13,7,0,14,66,57,82,84,0,7,9,0,16,68,70,79,79,0,14,7,0,14,65,64,68,68,0,20,11,5,7,55,65,73,73,0,12,15,10,13,50,63,66,66,0,25,9,3,4,58
181303,22,24,26,2,27,45,2,24,,20,22,23,4,25,48,2,21,,23,26,28,1,28,43,2,26,,10,14,16,2,21,61,1,15,,12,17,20,2,18,59,1,19,,9,12,14,2,22,62,1,13,,17,22,23,1,34,42,3,20,,19,26,27,0,29,44,4,24,,16,19,21,1,37,40,3,18,,9,13,14,1,34,50,2,12,,11,14,17,1,33,49,0,17,,9,13,14,1,34,50,3,11,
181312,43,45,46,0,19,36,9,36,,35,37,37,1,19,43,9,28,,49,52,52,0,18,30,9,43,,21,23,25,0,25,50,1,23,,13,17,20,0,26,54,2,17,,24,26,27,0,25,48,1,26,,54,56,56,1,25,19,11,45,,48,50,50,2,29,20,7,43,,61,63,63,0,20,17,15,48,,27,36,38,0,24,37,6,32,,20,28,32,0,28,40,0,32,,30,39,41,0,23,36,8,32,
181330,34,44,45,0,34,21,0,,45,23,29,29,0,45,26,0,,29,41,54,55,0,28,17,0,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,53,53,0,28,19,0,,53,38,41,41,0,36,23,0,,41,63,66,66,0,20,14,0,,66,67,67,67,0,8,25,0,,67,50,50,50,0,50,0,0,,50,70,70,70,0,0,30,0,,70
181394,23,49,52,2,27,19,0,,52,16,42,46,3,28,23,0,,46,28,53,56,1,26,17,0,,56,5,32,34,3,34,30,0,,34,0,7,7,0,53,40,0,,7,7,39,41,3,29,27,0,,41,46,54,56,1,23,19,0,,56,40,48,50,1,25,23,0,,50,49,57,59,1,23,17,0,,59,28,38,40,2,28,31,0,,40,34,42,43,0,23,34,0,,43,27,37,39,2,29,30,0,,39
181419,26,30,30,0,0,70,0,30,0,26,32,32,0,0,68,0,32,0,25,25,25,0,0,75,0,25,0,7,7,10,21,0,69,0,10,0,10,10,20,20,0,60,0,20,0,5,5,5,21,0,74,0,5,0,0,25,25,0,0,75,0,25,0,0,33,33,0,0,67,0,33,0,0,0,0,0,0,100,0,0,0,0,0,0,33,0,67,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,50,0,50,0,0,0
181428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,95,0,5,0,,,95,84,84,84,0,16,0,,,84,96,96,96,0,4,0,,,96,84,85,85,0,15,0,,,85,56,56,56,0,44,0,,,56,88,89,89,0,11,0,,,89
181446,51,59,60,0,31,9,0,,60,38,47,50,0,35,15,0,,50,56,64,64,0,29,7,0,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,71,72,0,17,11,0,,72,56,68,68,0,21,12,0,,68,67,72,73,0,16,11,0,,73,55,58,58,0,16,27,0,,58,48,52,52,0,24,24,0,,52,59,62,62,0,10,28,0,,62
181464,47,65,66,1,21,12,0,2,64,34,53,54,1,25,19,0,2,53,51,69,70,0,19,10,0,2,68,13,25,28,6,22,44,0,3,25,10,20,30,10,30,30,0,0,30,14,27,27,5,18,50,0,5,23,62,69,70,0,16,14,0,1,69,53,59,59,1,19,21,0,1,59,66,73,74,0,14,11,0,1,73,34,45,49,2,25,25,0,1,48,39,48,58,0,21,21,0,0,58,32,44,45,2,26,26,0,1,44
181491,53,54,54,0,17,29,4,50,,47,49,49,0,17,34,5,44,,57,58,59,0,17,24,3,56,,14,16,16,2,22,60,2,14,,6,10,10,0,26,64,2,8,,19,20,20,3,20,57,3,17,,55,57,58,0,21,21,2,56,,50,51,53,1,24,22,3,50,,59,61,62,0,18,20,2,61,,31,32,32,0,36,31,2,31,,24,29,29,0,40,31,2,26,,34,34,34,0,34,32,1,33,
181534,20,33,35,1,39,26,0,,35,14,29,31,0,39,31,0,,31,27,39,40,3,38,19,0,,40,13,19,25,6,50,19,0,,25,14,29,29,0,71,0,0,,29,11,11,22,11,33,33,0,,22,29,35,36,2,32,30,0,,36,30,34,35,3,33,29,0,,35,28,35,36,2,30,32,0,,36,26,39,42,1,29,29,0,,42,38,47,47,0,41,12,0,,47,18,34,38,2,20,40,0,,38
181543,86,86,86,0,0,14,14,43,29,100,100,100,0,0,0,0,50,50,80,80,80,0,0,20,20,40,20,0,0,0,0,0,100,0,0,0,,,,,,,,,,0,0,0,0,0,100,0,0,0,100,100,100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,100,,,,,,,,,,50,50,50,0,0,50,0,50,0,,,,,,,,,,50,50,50,0,0,50,0,50,0
181604,52,67,67,0,21,12,0,1,66,37,57,57,0,31,11,0,3,54,60,72,72,0,15,13,0,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,72,73,0,17,10,10,0,62,62,73,74,0,19,6,16,0,58,71,72,72,0,15,14,6,0,65,67,67,67,0,33,0,0,0,67,100,100,100,0,0,0,0,0,100,50,50,50,0,50,0,0,0,50
181640,39,42,43,1,22,33,6,37,,33,35,37,2,24,38,4,33,,45,46,48,1,21,30,7,41,,12,19,21,4,22,54,5,16,,11,18,19,4,21,55,5,15,,13,20,22,3,22,52,6,17,,35,38,38,1,39,21,8,30,,32,35,35,1,40,23,8,27,,38,40,41,1,39,19,8,33,,19,20,21,2,45,32,6,15,,14,14,15,2,47,36,3,12,,21,23,24,2,44,31,7,17,
181738,30,55,55,0,32,13,,2,53,28,50,52,0,33,16,,2,50,31,57,57,0,31,11,,3,54,0,0,0,0,100,0,,0,0,,,,,,,,,,0,0,0,0,100,0,,0,0,47,50,50,0,44,6,,2,48,46,50,50,0,50,0,,0,50,47,50,50,0,39,11,,3,47,50,50,50,0,0,50,,0,50,50,50,50,0,0,50,,0,50,50,50,50,0,0,50,,0,50
181765,54,54,54,0,5,42,2,52,,64,64,64,0,8,28,5,59,,48,48,48,0,3,49,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,46,46,0,11,43,0,46,,29,29,29,0,14,57,0,29,,52,52,52,0,10,38,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181783,34,51,52,1,33,15,0,,52,25,41,41,1,37,21,0,,41,41,57,58,0,30,12,0,,58,0,0,50,0,0,50,0,,50,0,0,100,0,0,0,0,,100,0,0,0,0,0,100,0,,0,55,61,64,0,25,11,0,,64,50,57,59,0,27,15,0,,59,58,64,67,0,24,9,0,,67,39,43,44,4,41,11,0,,44,39,42,42,6,36,15,0,,42,38,43,45,2,45,9,0,,45
181817,29,32,33,0,25,41,6,27,,23,28,30,0,9,62,8,22,,34,35,36,0,38,26,5,31,,6,11,13,0,40,47,6,7,,14,14,19,0,5,76,10,10,,2,10,10,0,55,35,4,6,,55,58,59,1,19,22,9,49,,51,56,57,0,5,37,11,46,,57,59,60,1,31,9,8,52,,41,44,46,2,19,34,10,36,,47,51,52,1,4,43,10,42,,38,41,42,3,25,29,10,33,
181853,34,41,44,0,42,14,,7,37,28,30,32,0,49,19,,6,26,40,51,55,0,36,9,,7,47,0,0,0,0,0,100,,0,0,0,0,0,0,0,100,,0,0,,,,,,,,,,59,59,59,0,24,17,,0,59,44,44,44,0,33,22,,0,44,70,70,70,0,17,13,,0,70,0,0,0,0,0,100,,0,0,,,,,,,,,,0,0,0,0,0,100,,0,0
182005,24,30,32,3,16,48,4,28,1,23,29,32,4,15,49,3,28,0,25,31,33,3,17,47,5,28,1,13,17,19,4,13,63,6,14,0,14,20,21,4,13,61,6,15,0,12,16,19,4,13,64,5,13,0,30,32,34,2,27,37,7,26,0,27,29,30,2,26,41,4,26,0,33,35,37,2,27,34,10,27,0,18,23,24,3,28,45,5,18,1,18,23,25,2,25,48,6,18,0,19,23,24,3,29,44,5,18,1
182148,65,65,65,0,0,35,56,9,0,60,60,60,0,0,40,54,6,0,88,88,88,0,0,13,63,25,0,20,40,40,0,0,60,0,40,0,0,0,0,0,0,100,0,0,0,25,50,50,0,0,50,0,50,0,62,62,62,0,0,38,47,15,0,55,55,55,0,0,45,45,10,0,75,75,75,0,0,25,50,25,0,63,63,63,0,0,37,0,63,0,55,55,55,0,0,45,0,55,0,73,73,73,0,0,27,0,73,0
182281,22,46,52,2,22,23,0,,52,18,43,50,3,22,26,0,,50,25,49,54,2,23,21,0,,54,4,26,31,4,29,37,0,,31,0,14,14,5,46,35,0,,14,5,30,36,3,24,37,0,,36,52,61,63,1,17,19,0,,63,48,57,60,1,18,21,0,,60,54,64,66,1,16,17,0,,66,31,44,47,2,22,30,0,,47,34,48,51,2,18,30,0,,51,30,42,45,2,23,31,0,,45
182290,40,61,63,1,13,23,0,,63,32,52,55,1,11,33,0,,55,43,64,66,1,14,19,0,,66,5,39,41,0,27,32,0,,41,0,0,0,0,0,100,0,,0,5,42,45,0,29,26,0,,45,48,51,52,0,8,40,0,,52,65,69,69,0,8,22,0,,69,43,45,46,0,8,46,0,,46,50,59,61,0,11,28,0,,61,48,57,59,0,8,32,0,,59,50,60,62,0,12,27,0,,62
182306,53,55,55,0,14,31,16,33,6,51,52,52,0,16,32,18,27,6,55,56,58,0,12,30,15,37,6,25,28,28,1,17,54,16,10,2,16,20,20,2,24,55,15,5,0,27,31,31,1,15,53,17,11,2,44,50,53,1,24,23,14,17,22,47,51,53,0,30,17,13,17,23,42,49,53,2,17,28,15,17,21,26,29,33,2,31,34,8,15,11,22,24,28,4,28,41,6,19,4,27,31,35,1,32,32,8,13,13
182500,32,36,39,2,18,41,8,31,0,31,36,38,2,16,44,8,29,0,32,37,40,2,19,39,7,33,0,13,17,19,3,17,61,7,12,0,14,18,21,3,16,60,6,15,0,13,16,19,3,17,61,8,11,0,51,54,55,2,17,26,5,49,1,54,56,58,1,15,25,5,52,1,49,52,54,2,18,26,5,48,1,37,41,43,2,19,37,8,34,1,43,47,49,2,16,34,6,42,0,35,39,41,2,19,38,9,31,1
182564,40,42,44,1,18,37,8,35,0,38,40,42,2,20,36,6,35,1,41,44,45,0,17,37,9,36,0,21,24,25,2,21,52,10,15,0,25,29,29,4,14,53,10,19,0,19,22,23,1,24,52,10,12,0,37,42,43,1,26,29,11,31,1,38,44,44,0,21,35,4,38,2,37,41,43,2,31,24,17,26,0,29,30,32,1,29,38,9,22,0,37,37,40,0,26,34,11,27,1,25,27,29,1,30,40,9,20,0
182634,60,60,60,0,31,8,0,2,59,53,53,53,0,33,14,0,1,51,63,64,64,0,30,6,0,2,62,0,0,0,0,0,100,0,0,0,,,,,,,,,,0,0,0,0,0,100,0,0,0,70,73,73,0,18,9,0,3,70,50,75,75,0,25,0,0,25,50,72,72,72,0,17,10,0,0,72,60,100,100,0,0,0,0,10,90,50,100,100,0,0,0,0,50,50,63,100,100,0,0,0,0,0,100
182670,84,94,95,0,3,2,,,95,75,91,93,0,5,2,,,93,86,95,96,0,2,2,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,78,78,0,0,22,,,78,75,75,75,0,0,25,,,75,79,79,79,0,0,21,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
182795,46,51,51,0,36,13,0,0,51,37,42,42,0,43,15,0,0,42,51,55,56,0,32,12,0,0,55,33,67,67,0,0,33,33,0,33,33,67,67,0,0,33,33,0,33,,,,,,,,,,57,59,59,0,19,22,5,1,53,56,59,59,0,22,19,7,4,48,57,59,59,0,18,23,3,0,56,40,43,45,0,23,32,2,4,38,40,40,40,0,20,40,0,0,40,40,43,45,0,24,31,2,5,38
182980,20,25,25,0,42,33,0,2,23,15,19,19,0,45,36,0,2,17,27,31,32,0,39,29,0,1,30,0,0,0,0,50,50,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,20,80,0,0,0,32,38,39,0,33,28,0,4,34,29,38,39,0,35,26,0,5,34,35,38,39,1,31,29,1,4,35,14,43,57,0,0,43,0,29,29,0,33,33,0,0,67,0,0,33,25,50,75,0,0,25,0,50,25
183026,33,38,40,1,22,37,0,8,32,18,22,24,2,27,48,0,6,18,45,52,54,1,17,28,0,10,43,10,15,18,2,22,59,0,6,12,7,11,14,1,25,60,0,4,9,13,18,21,2,20,58,0,7,13,42,45,46,1,25,28,0,2,44,34,37,39,1,26,34,0,2,37,50,53,54,1,23,22,0,2,52,30,37,39,2,22,37,0,3,37,26,32,33,1,25,40,0,3,30,32,40,42,2,21,35,0,3,39
183044,70,78,78,0,16,6,,1,77,67,76,76,0,15,8,,1,75,71,78,79,0,16,5,,1,78,0,100,100,0,0,0,,0,100,,,,,,,,,,0,100,100,0,0,0,,0,100,75,80,81,0,10,10,,2,78,73,77,79,0,13,7,,3,76,76,80,81,0,9,10,,2,79,56,59,59,0,0,41,,4,56,60,60,60,0,0,40,,0,60,55,59,59,0,0,41,,5,55
183062,53,59,60,0,31,9,0,0,60,47,55,57,0,32,11,0,0,57,55,60,61,0,31,8,0,0,61,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,65,71,71,0,18,12,0,0,70,66,71,71,0,17,12,0,0,71,64,71,71,0,18,11,1,0,70,60,60,60,0,20,20,0,0,60,100,100,100,0,0,0,0,0,100,50,50,50,0,25,25,0,0,50
183071,54,61,61,0,18,21,,0,61,47,53,53,0,0,47,,0,53,56,64,64,0,24,13,,0,64,0,50,50,0,0,50,,0,50,0,0,0,0,0,100,,0,0,0,100,100,0,0,0,,0,100,59,63,65,0,22,12,,0,65,64,67,72,0,15,13,,0,72,55,59,60,0,28,12,,0,60,34,47,47,3,0,50,,6,41,27,36,36,0,0,64,,0,36,38,52,52,5,0,43,,10,43
183080,44,51,51,0,1,48,0,,51,36,43,43,0,1,55,0,,43,48,54,55,0,1,44,0,,55,0,0,0,0,0,100,0,,0,0,0,0,0,0,100,0,,0,0,0,0,0,0,100,0,,0,67,70,71,0,6,24,0,,71,63,64,65,0,10,25,0,,65,70,74,74,0,4,23,0,,74,60,60,60,0,0,40,0,,60,67,67,67,0,0,33,0,,67,50,50,50,0,0,50,0,,50
183099,31,34,35,1,23,41,1,34,,24,28,29,1,25,45,2,27,,35,38,39,1,22,38,1,39,,23,26,27,1,22,49,4,24,,18,22,23,2,24,52,4,19,,25,28,30,1,21,48,3,26,,39,41,42,1,26,31,7,35,,37,39,39,4,24,33,7,32,,39,42,43,0,27,30,7,37,,31,34,35,2,25,37,8,27,,26,35,35,0,24,41,3,32,,32,34,35,3,26,36,9,26,
183105,48,49,50,3,15,33,28,22,,44,45,46,2,12,39,30,16,,55,55,55,3,18,23,23,32,,29,35,38,3,17,42,10,28,,26,33,35,2,19,44,9,26,,33,39,42,6,14,39,11,31,,65,65,65,0,29,6,26,38,,67,67,67,0,33,0,22,44,,63,63,63,0,25,13,31,31,,30,30,34,2,38,26,6,28,,29,29,33,5,43,19,0,33,,31,31,34,0,34,31,9,25,
183114,33,35,35,2,29,35,14,21,,32,34,34,3,24,39,11,24,,36,36,36,0,36,29,18,18,,20,24,25,2,30,43,12,13,,24,26,26,5,24,45,16,11,,18,22,24,0,34,42,8,15,,44,44,44,3,27,25,15,29,,24,24,24,5,38,33,10,14,,55,55,55,3,21,21,18,37,,40,45,46,2,29,22,14,33,,24,26,29,6,26,38,15,15,,46,52,53,1,30,16,13,39,
183123,43,45,45,0,19,36,4,41,,37,41,42,0,18,41,7,35,,47,48,48,0,20,32,3,46,,27,31,34,2,19,45,15,18,,10,12,15,0,21,63,4,12,,38,43,46,4,18,33,23,23,,37,41,41,0,39,20,3,37,,21,29,29,0,46,25,0,29,,52,52,52,0,32,16,6,45,,34,36,37,0,37,26,9,29,,32,32,36,0,36,28,0,36,,36,38,38,0,38,24,13,24,
183132,35,38,38,8,26,28,4,34,,33,36,37,9,27,27,3,34,,37,38,39,7,25,28,4,34,,17,21,22,12,27,39,7,15,,11,16,17,12,24,47,4,13,,21,24,25,12,30,34,9,16,,45,45,46,9,44,1,4,42,,48,50,50,6,42,2,4,46,,43,43,44,11,45,0,3,40,,27,29,29,10,28,34,8,21,,28,30,30,17,32,21,5,25,,27,28,29,6,26,39,9,20,
183141,34,37,38,1,27,34,0,38,,22,25,28,1,32,39,0,28,,43,45,45,1,24,30,0,45,,18,22,23,2,24,51,4,19,,15,18,19,3,23,55,5,14,,19,24,25,1,25,48,3,23,,33,35,35,1,42,22,0,35,,50,50,50,0,35,15,0,50,,25,27,27,2,46,25,0,27,,27,30,31,0,38,31,10,21,,21,28,30,0,28,43,9,21,,30,31,32,0,43,25,11,21,
183150,29,32,35,1,26,37,4,31,,31,34,34,1,32,32,7,28,,27,31,35,1,23,40,2,33,,19,27,28,2,24,47,7,21,,22,31,32,0,20,49,7,25,,18,26,26,2,25,46,8,19,,41,44,45,2,30,23,11,34,,22,28,28,4,43,26,6,22,,50,52,53,2,23,22,14,40,,30,35,36,3,30,31,8,27,,27,32,34,7,32,27,3,31,,32,36,36,1,30,33,10,26,
183211,45,57,57,2,33,7,,1,56,40,53,54,0,34,12,,3,52,49,59,59,3,33,4,,0,59,33,33,67,0,0,33,,67,0,0,0,0,0,0,100,,0,0,50,50,100,0,0,0,,100,0,74,78,78,5,16,1,,1,77,73,73,73,7,17,3,,0,73,75,80,80,4,16,0,,2,79,51,58,61,6,11,21,,13,49,50,58,58,21,17,4,,13,46,51,58,63,1,10,26,,13,50
183239,82,85,86,0,14,1,0,,86,78,83,83,0,17,0,0,,83,83,86,86,0,13,1,0,,86,0,0,0,0,100,0,0,,0,,,,,,,,,,0,0,0,0,100,0,0,,0,64,64,64,0,36,0,0,,64,100,100,100,0,0,0,0,,100,62,62,62,0,38,0,0,,62,44,44,44,0,33,22,0,,44,67,67,67,0,33,0,0,,67,33,33,33,0,33,33,0,,33
183248,100,100,100,0,0,0,,100,,100,100,100,0,0,0,,100,,,,,,,,,,,50,50,100,0,0,0,,100,,50,50,100,0,0,0,,100,,,,,,,,,,,69,100,100,0,0,0,,100,,33,100,100,0,0,0,,100,,100,100,100,0,0,0,,100,,70,93,93,0,0,7,,93,,68,90,90,0,0,10,,90,,71,95,95,0,0,5,,95,
183257,9,18,21,3,15,60,0,9,12,6,14,14,5,16,66,0,8,6,15,26,37,0,15,48,0,11,26,4,9,9,0,5,85,0,4,5,4,8,8,0,8,84,0,8,0,3,10,10,0,3,87,0,0,10,49,53,54,2,7,37,0,5,48,52,54,54,2,7,36,0,5,49,47,52,54,2,8,37,0,6,47,32,41,45,1,10,44,0,8,37,33,40,42,1,8,48,0,12,30,32,42,46,1,11,42,0,6,39
183275,70,70,70,0,15,15,,0,70,70,70,70,0,20,10,,0,70,70,70,70,0,10,20,,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,86,86,0,0,14,,0,86,33,67,67,0,0,33,,0,67,100,100,100,0,0,0,,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
183488,52,52,52,0,7,41,23,28,0,68,68,68,0,4,28,22,47,0,41,41,41,1,9,49,25,16,0,92,92,92,5,3,0,92,0,0,,,,,,,,,,92,92,92,5,3,0,92,0,0,63,64,64,0,7,29,31,33,0,80,80,80,0,6,14,40,40,0,53,54,54,0,8,37,25,29,0,60,60,62,0,5,33,19,43,0,68,68,68,0,4,28,24,44,0,55,55,58,0,5,37,16,42,0
183600,100,100,100,0,0,0,0,100,,,,,,,,,,,100,100,100,0,0,0,0,100,,60,60,60,0,0,40,60,0,,,,,,,,,,,60,60,60,0,0,40,60,0,,100,100,100,0,0,0,0,100,,,,,,,,,,,100,100,100,0,0,0,0,100,,58,75,75,0,0,25,42,33,,,,,,,,,,,58,75,75,0,0,25,42,33,
183655,23,27,29,2,22,47,0,29,,20,24,26,2,19,53,0,26,,29,31,33,2,26,38,0,33,,8,11,13,2,20,66,1,12,,6,9,11,2,18,69,0,11,,10,13,15,2,23,60,2,12,,28,30,32,1,37,30,1,30,,24,27,27,3,39,31,1,25,,32,33,35,0,35,29,1,34,,19,19,21,1,27,51,5,16,,21,23,28,3,23,46,3,26,,18,18,18,0,28,54,6,12,
183743,28,33,35,1,24,40,0,35,,27,32,34,1,23,43,0,33,,29,35,36,1,26,37,1,35,,17,22,24,1,23,51,1,23,,20,27,30,2,21,47,2,28,,16,21,23,1,24,53,1,21,,49,52,53,1,24,22,1,52,,51,55,55,1,24,19,0,55,,48,51,52,1,23,24,1,51,,48,51,52,1,20,27,1,51,,51,53,55,0,19,25,1,55,,47,51,51,1,21,27,2,50,
183789,42,45,47,0,19,35,12,14,21,41,43,45,1,19,35,11,15,20,48,51,51,0,16,33,15,10,25,40,42,42,1,14,43,29,9,4,44,45,45,1,14,39,35,7,3,32,36,37,0,13,50,16,14,7,56,58,59,0,7,34,15,15,30,54,55,57,0,8,35,13,16,28,62,64,64,1,6,30,19,11,33,52,54,55,0,8,36,30,12,13,53,55,56,1,9,35,28,13,15,51,53,55,0,7,38,33,11,11
183804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,43,57,2,27,15,,,57,18,55,59,2,25,14,,,59,19,40,56,2,27,15,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
183822,21,35,36,0,39,24,0,,36,20,32,34,0,39,27,0,,34,25,41,43,0,40,17,0,,43,0,0,0,0,80,20,0,,0,0,0,0,0,100,0,0,,0,0,0,0,0,75,25,0,,0,50,55,56,1,25,19,0,,56,49,54,54,1,23,22,0,,54,51,57,58,0,27,15,0,,58,35,42,42,0,33,25,0,,42,38,54,54,0,23,23,0,,54,34,37,37,0,37,26,0,,37
183859,33,38,39,2,23,36,0,39,,27,31,33,3,21,43,0,33,,36,41,42,2,24,32,0,42,,17,24,25,2,24,49,0,25,,6,16,16,2,23,58,0,16,,20,26,27,2,24,47,0,27,,33,37,37,1,33,28,1,36,,28,32,32,1,36,31,0,32,,35,39,39,2,32,27,2,37,,16,21,22,1,31,46,1,21,,15,24,24,3,33,39,0,24,,16,20,21,1,31,47,1,20,
183877,34,37,43,2,1,54,7,37,,35,39,41,1,2,56,6,35,,33,36,45,2,1,52,7,38,,12,14,16,10,21,54,4,12,,13,15,21,6,8,65,6,15,,11,14,16,10,22,53,4,12,,27,32,32,22,34,11,5,27,,29,30,30,21,30,19,0,30,,27,33,33,23,36,7,7,26,,32,35,35,20,33,12,6,29,,31,34,34,22,36,8,7,27,,34,36,36,18,31,15,6,30,
183910,54,67,68,0,17,15,0,,68,47,59,61,0,22,17,0,,61,61,73,74,0,13,13,0,,74,100,100,100,0,0,0,0,,100,,,,,,,,,,100,100,100,0,0,0,0,,100,74,76,79,0,7,14,0,,79,60,65,72,0,14,14,0,,72,86,86,86,0,0,14,0,,86,34,37,37,3,14,46,0,,37,53,59,59,0,12,29,0,,59,17,17,17,6,17,61,0,,17
183938,25,31,33,1,19,47,5,28,,17,24,25,2,19,54,2,24,,33,39,41,1,18,41,8,32,,8,14,16,3,17,64,4,12,,7,12,13,5,20,62,3,10,,9,14,18,1,16,66,5,13,,30,32,34,1,34,31,17,17,,16,18,20,1,38,40,1,19,,43,45,46,1,30,23,32,15,,16,19,20,2,41,37,3,17,,12,16,19,3,38,41,3,17,,17,20,21,1,42,36,3,18,
