UNITID,OM1TOTLAWDP4,OM1TOTLAWDP6,OM1TOTLAWDP8,OM1TOTLENYP8,OM1TOTLENAP8,OM1TOTLENUP8,OM1TOTLCRTP8,OM1TOTLASCP8,OM1TOTLBACP8,OM1PELLAWDP4,OM1PELLAWDP6,OM1PELLAWDP8,OM1PELLENYP8,OM1PELLENAP8,OM1PELLENUP8,OM1PELLCRTP8,OM1PELLASCP8,OM1PELLBACP8,OM1NPELAWDP4,OM1NPELAWDP6,OM1NPELAWDP8,OM1NPELENYP8,OM1NPELENAP8,OM1NPELENUP8,OM1NPELCRTP8,OM1NPELASCP8,OM1NPELBACP8,OM2TOTLAWDP4,OM2TOTLAWDP6,OM2TOTLAWDP8,OM2TOTLENYP8,OM2TOTLENAP8,OM2TOTLENUP8,OM2TOTLCRTP8,OM2TOTLASCP8,OM2TOTLBACP8,OM2PELLAWDP4,OM2PELLAWDP6,OM2PELLAWDP8,OM2PELLENYP8,OM2PELLENAP8,OM2PELLENUP8,OM2PELLCRTP8,OM2PELLASCP8,OM2PELLBACP8,OM2NPELAWDP4,OM2NPELAWDP6,OM2NPELAWDP8,OM2NPELENYP8,OM2NPELENAP8,OM2NPELENUP8,OM2NPELCRTP8,OM2NPELASCP8,OM2NPELBACP8,OM3TOTLAWDP4,OM3TOTLAWDP6,OM3TOTLAWDP8,OM3TOTLENYP8,OM3TOTLENAP8,OM3TOTLENUP8,OM3TOTLCRTP8,OM3TOTLASCP8,OM3TOTLBACP8,OM3PELLAWDP4,OM3PELLAWDP6,OM3PELLAWDP8,OM3PELLENYP8,OM3PELLENAP8,OM3PELLENUP8,OM3PELLCRTP8,OM3PELLASCP8,OM3PELLBACP8,OM3NPELAWDP4,OM3NPELAWDP6,OM3NPELAWDP8,OM3NPELENYP8,OM3NPELENAP8,OM3NPELENUP8,OM3NPELCRTP8,OM3NPELASCP8,OM3NPELBACP8,OM4TOTLAWDP4,OM4TOTLAWDP6,OM4TOTLAWDP8,OM4TOTLENYP8,OM4TOTLENAP8,OM4TOTLENUP8,OM4TOTLCRTP8,OM4TOTLASCP8,OM4TOTLBACP8,OM4PELLAWDP4,OM4PELLAWDP6,OM4PELLAWDP8,OM4PELLENYP8,OM4PELLENAP8,OM4PELLENUP8,OM4PELLCRTP8,OM4PELLASCP8,OM4PELLBACP8,OM4NPELAWDP4,OM4NPELAWDP6,OM4NPELAWDP8,OM4NPELENYP8,OM4NPELENAP8,OM4NPELENUP8,OM4NPELCRTP8,OM4NPELASCP8,OM4NPELBACP8   
167525,16,19,20,2,37,41,3,17,0,13,17,19,4,43,35,3,16,0,19,21,21,0,30,49,3,19,0,9,12,13,2,33,52,3,10,0,10,14,16,2,29,54,4,11,0,8,11,11,2,36,50,2,9,0,35,39,40,1,37,21,8,33,0,36,40,42,1,42,15,10,32,0,34,37,39,0,33,28,6,33,0,33,37,38,2,35,24,8,30,0,37,42,43,3,35,19,12,32,0,29,33,34,1,36,29,5,29,0
167534,25,30,31,2,10,57,3,28,.,22,25,27,2,10,61,4,24,.,31,36,37,2,10,51,3,34,.,14,21,23,3,10,65,5,17,.,12,19,21,3,9,67,5,16,.,17,23,25,3,12,60,6,19,.,32,35,37,2,11,50,6,31,.,25,30,32,4,15,48,6,27,.,38,40,41,0,8,52,6,35,.,24,32,34,1,10,55,8,26,.,24,34,36,2,9,52,10,27,.,24,31,33,1,10,56,7,26,.
167598,58,65,65,0,24,11,0,0,65,54,62,63,0,25,12,0,0,63,61,67,67,0,23,10,0,0,67,50,50,50,0,50,0,0,0,50,.,.,.,.,.,.,.,.,.,50,50,50,0,50,0,0,0,50,52,59,61,0,15,24,0,0,61,39,44,50,0,33,17,0,0,50,58,67,67,0,6,28,0,0,67,77,79,79,0,1,20,0,27,52,100,100,100,0,0,0,0,0,100,76,78,78,0,1,20,0,28,51
167631,42,49,50,7,2,41,3,47,.,46,54,55,7,2,36,4,51,.,26,30,30,9,0,61,0,30,.,31,42,44,7,4,44,2,42,.,34,45,48,8,5,40,2,46,.,26,36,38,7,3,52,4,35,.,47,49,50,1,7,42,2,48,.,46,50,51,1,5,44,1,49,.,49,49,49,1,15,35,3,46,.,19,22,23,2,4,71,1,22,.,23,27,29,3,4,65,1,28,.,14,16,17,1,5,77,0,16,.
167677,100,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,.,100,0,0,0,0,0,100,.,.,0,.,.,.,.,.,.,.,.,.,0,0,0,0,0,100,.,.,0,86,86,86,0,0,14,.,.,86,.,.,.,.,.,.,.,.,.,86,86,86,0,0,14,.,.,86,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
167729,43,59,60,0,23,17,.,.,60,38,53,56,0,24,20,.,.,56,46,62,63,0,22,15,.,.,63,0,11,11,0,48,41,.,.,11,0,13,13,0,50,38,.,.,13,0,11,11,0,47,42,.,.,11,65,70,71,0,16,13,.,.,71,64,67,68,1,18,13,.,.,68,65,72,74,0,14,12,.,.,74,50,57,59,1,19,21,.,.,59,44,53,54,2,22,22,.,.,54,54,60,63,1,17,20,.,.,63
167783,76,79,81,0,18,1,.,.,81,73,74,74,0,26,0,.,.,74,77,81,83,0,15,1,.,.,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,84,85,85,0,13,2,.,.,85,77,77,77,0,20,3,.,.,77,87,89,89,0,10,2,.,.,89,73,73,73,0,23,5,.,.,73,71,71,71,0,29,0,.,.,71,73,73,73,0,20,7,.,.,73
167792,47,62,62,0,20,18,.,30,32,57,71,71,0,14,14,.,39,32,45,60,60,0,22,18,.,28,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
167835,82,86,87,0,10,3,.,.,87,83,85,86,0,11,3,.,.,86,82,87,88,0,9,3,.,.,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,89,89,89,0,8,3,.,.,89,85,85,85,0,13,3,.,.,85,92,92,92,0,4,4,.,.,92,100,100,100,0,0,0,.,.,100,100,100,100,0,0,0,.,.,100,100,100,100,0,0,0,.,.,100
167899,68,73,75,0,19,7,.,.,75,60,65,68,0,25,7,.,.,68,70,75,77,0,17,6,.,.,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,78,79,0,10,12,.,.,79,72,75,75,0,13,13,.,.,75,75,79,81,0,8,11,.,.,81,25,25,25,0,75,0,.,.,25,50,50,50,0,50,0,.,.,50,0,0,0,0,100,0,.,.,0
167905,27,33,35,2,23,41,4,31,.,24,30,32,2,22,44,3,29,.,36,40,41,2,24,32,5,36,.,10,14,16,2,21,60,2,14,.,11,14,16,3,20,61,2,14,.,10,15,17,1,24,58,3,14,.,40,44,47,2,28,23,7,40,.,36,40,43,3,28,26,5,38,.,44,49,52,1,29,18,10,42,.,27,32,35,1,25,39,3,32,.,25,30,33,1,29,37,2,31,.,29,34,36,1,22,40,3,33,.
167987,34,52,53,1,45,2,0,.,53,29,47,48,0,50,1,0,.,48,38,56,57,1,41,2,0,.,57,13,13,13,0,88,0,0,.,13,0,0,0,0,100,0,0,.,0,17,17,17,0,83,0,0,.,17,49,54,56,0,31,13,0,.,56,46,51,52,0,34,13,0,.,52,51,57,59,0,27,14,0,.,59,27,33,37,0,47,16,1,.,36,27,33,38,0,50,12,0,.,38,26,32,36,0,45,19,2,.,34
167996,74,82,83,0,16,2,0,.,83,67,79,80,0,16,4,0,.,80,76,83,83,0,16,1,0,.,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81,83,86,0,14,0,0,.,86,89,89,89,0,11,0,0,.,89,78,81,85,0,15,0,0,.,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
168005,45,59,60,0,30,10,0,0,60,46,60,60,0,32,7,0,0,60,44,58,60,0,30,10,0,0,60,0,8,8,0,33,58,0,0,8,0,0,0,0,67,33,0,0,0,0,11,11,0,22,67,0,0,11,51,52,53,0,15,32,0,0,53,72,73,75,0,17,8,0,0,75,46,48,48,0,14,37,0,0,48,27,27,32,0,27,41,0,0,32,33,33,67,0,33,0,0,0,67,26,26,26,0,26,47,0,0,26
168148,89,94,94,0,5,1,0,.,94,83,93,95,0,4,1,0,.,95,90,94,94,0,5,1,0,.,94,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,88,91,91,0,6,3,0,.,91,88,88,88,0,0,13,0,.,88,88,92,92,0,8,0,0,.,92,75,75,75,0,0,25,0,.,75,75,75,75,0,0,25,0,.,75,.,.,.,.,.,.,.,.,.
168218,85,94,94,0,4,1,.,.,94,86,94,94,0,3,3,.,.,94,85,94,94,0,5,1,.,.,94,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,92,92,92,0,8,0,.,.,92,89,89,89,0,11,0,.,.,89,94,94,94,0,6,0,.,.,94,0,0,0,0,100,0,.,.,0,.,.,.,.,.,.,.,.,.,0,0,0,0,100,0,.,.,0
168227,54,69,70,0,21,9,0,0,70,47,62,62,0,26,11,0,0,62,57,72,72,0,19,8,0,0,72,15,32,43,0,9,49,2,4,36,8,17,25,0,0,75,0,0,25,17,37,49,0,11,40,3,6,40,66,77,77,0,13,9,0,1,77,73,80,80,0,13,8,0,0,80,64,75,76,0,13,10,0,1,75,32,49,50,2,13,36,1,5,44,28,33,33,6,17,44,0,0,33,33,52,53,1,12,34,1,6,46
168254,59,66,66,0,28,5,0,0,66,52,61,61,0,31,7,0,0,61,62,69,69,0,27,4,0,0,69,0,0,0,0,50,50,0,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,50,50,0,0,0,63,66,66,0,27,7,0,0,66,69,76,76,0,17,7,0,0,76,61,62,62,0,31,7,0,0,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
168263,52,63,63,0,13,24,.,.,63,45,57,58,0,12,30,.,.,58,55,65,66,0,13,21,.,.,66,0,0,0,0,0,100,.,.,0,0,0,0,0,0,100,.,.,0,0,0,0,0,0,100,.,.,0,71,74,75,0,3,22,.,.,75,71,74,74,0,3,24,.,.,74,70,75,76,0,4,20,.,.,76,29,37,39,0,0,61,.,.,39,17,22,24,0,0,76,.,.,24,49,62,65,0,0,35,.,.,65
168281,73,77,77,0,19,4,.,.,77,70,75,75,0,23,2,.,.,75,73,77,77,0,18,5,.,.,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,89,89,0,0,11,.,.,89,.,.,.,.,.,.,.,.,.,78,89,89,0,0,11,.,.,89,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
168342,89,96,96,0,3,1,.,.,96,85,96,97,1,2,0,.,.,97,90,96,96,0,3,1,.,.,96,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
168421,81,89,90,0,7,3,.,.,90,80,84,86,0,10,5,.,.,86,81,90,90,0,7,3,.,.,90,0,50,50,0,0,50,.,.,50,.,.,.,.,.,.,.,.,.,0,50,50,0,0,50,.,.,50,91,95,95,0,5,0,.,.,95,100,100,100,0,0,0,.,.,100,85,93,93,0,7,0,.,.,93,100,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,.,100
168430,41,58,60,0,23,16,0,.,60,32,54,56,1,23,20,0,.,56,45,60,62,0,24,14,0,.,62,0,8,8,8,58,25,0,.,8,0,0,0,0,50,50,0,.,0,0,10,10,10,60,20,0,.,10,54,62,63,1,21,15,0,.,63,50,58,59,2,22,17,0,.,59,57,65,66,1,20,13,0,.,66,46,55,58,1,18,23,0,.,58,35,45,49,2,24,25,0,.,49,51,59,62,1,16,21,0,.,62
168528,44,54,54,0,37,9,0,1,53,30,42,42,0,45,13,0,1,41,55,62,62,0,31,7,0,0,62,0,0,0,0,0,100,0,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,0,100,0,0,0,60,64,64,0,26,10,0,1,63,45,50,50,0,35,15,0,3,48,74,76,76,0,17,7,0,0,76,0,0,0,0,33,67,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0
168546,58,68,69,0,26,5,.,.,69,54,59,61,0,29,10,.,.,61,60,72,73,0,24,3,.,.,73,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,67,67,0,30,3,.,.,67,57,57,57,0,36,7,.,.,57,69,75,75,0,25,0,.,.,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
168591,60,71,72,0,21,7,.,.,72,48,54,54,0,30,15,.,.,54,67,80,81,0,16,3,.,.,81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48,52,52,0,37,12,.,.,52,35,38,38,0,50,12,.,.,38,62,65,65,0,23,12,.,.,65,100,100,100,0,0,0,.,.,100,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,.,.,100
168607,36,41,42,1,23,35,6,35,0,30,34,36,1,20,43,5,30,0,46,51,53,0,27,20,8,45,0,4,9,10,1,36,53,1,10,0,4,12,14,0,16,70,0,14,0,4,7,8,1,46,45,1,7,0,64,67,67,1,12,20,6,61,0,63,65,65,1,11,23,5,60,1,65,70,71,1,13,15,7,64,0,41,46,48,1,20,31,8,41,0,48,54,56,0,13,30,8,48,0,38,42,43,1,23,32,7,36,0
168740,34,60,63,0,24,13,0,0,63,30,51,55,0,34,11,0,1,54,36,65,67,0,18,14,0,0,67,31,31,38,8,0,54,0,0,38,.,.,.,.,.,.,.,.,.,31,31,38,8,0,54,0,0,38,56,62,64,1,2,34,0,1,63,55,69,71,0,2,27,0,0,71,56,59,60,1,2,37,0,1,59,28,42,44,3,3,50,0,0,44,11,33,44,0,0,56,0,0,44,33,44,44,4,4,48,0,0,44
168786,41,64,66,0,25,9,0,1,65,33,59,60,1,30,9,0,1,59,45,68,69,0,22,9,0,0,69,0,33,33,0,67,0,0,0,33,.,.,.,.,.,.,.,.,.,0,33,33,0,67,0,0,0,33,62,64,66,0,23,11,0,0,66,63,63,63,0,22,15,0,0,63,61,65,67,0,24,9,0,0,67,17,17,17,0,33,50,0,0,17,20,20,20,0,20,60,0,0,20,14,14,14,0,43,43,0,0,14
168847,21,26,26,1,32,41,4,14,8,19,23,24,0,32,44,4,13,6,26,33,34,1,33,32,4,18,12,6,9,10,1,29,60,1,6,3,6,8,9,0,29,62,1,5,3,8,12,13,1,29,57,2,7,4,35,42,43,1,38,18,2,21,20,32,38,40,1,40,20,3,18,19,40,48,49,0,35,15,1,26,22,24,30,31,1,39,29,2,14,16,22,27,29,1,40,31,2,14,13,26,32,34,1,38,27,1,14,19
168883,34,38,38,1,24,38,4,33,.,36,41,41,1,22,35,4,37,.,32,33,34,1,25,40,5,29,.,15,18,18,2,21,59,5,13,.,16,19,19,1,13,67,5,15,.,15,17,17,3,28,52,5,12,.,38,42,44,0,29,27,2,42,.,36,36,39,0,32,29,4,36,.,40,50,50,0,25,25,0,50,.,34,39,39,0,31,30,2,38,.,38,38,38,0,33,29,0,38,.,33,40,40,0,30,30,2,37,.
169080,63,75,76,0,17,7,0,0,76,50,62,63,0,24,14,0,0,63,68,80,81,0,15,5,0,0,81,0,0,0,0,0,100,0,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,0,100,0,0,0,56,62,62,0,30,8,0,0,62,36,44,44,0,40,16,0,0,44,64,69,69,0,27,5,0,0,69,0,0,0,0,50,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0
169248,33,63,65,2,26,7,0,.,65,24,52,54,2,30,14,0,.,54,37,69,71,2,23,4,0,.,71,3,11,14,0,39,47,0,.,14,4,4,9,0,43,48,0,.,9,2,15,17,0,37,46,0,.,17,56,67,68,2,18,12,0,.,68,53,64,65,2,20,12,0,.,65,58,69,70,1,17,11,0,.,70,31,42,44,2,25,29,0,.,44,28,37,40,1,28,31,0,.,40,33,45,47,3,23,28,0,.,47
169275,16,21,23,2,35,41,2,20,.,13,17,19,2,27,53,2,16,.,22,28,30,1,51,18,2,28,.,4,8,10,3,28,59,0,10,.,3,6,7,2,17,74,0,7,.,6,10,13,4,40,44,0,13,.,21,24,26,1,41,32,2,24,.,18,21,23,2,35,41,1,21,.,29,32,33,0,57,10,3,30,.,10,14,16,2,49,33,1,15,.,11,16,19,3,31,48,2,17,.,10,13,14,1,61,24,0,14,.
169327,19,38,38,2,0,60,0,3,34,27,45,45,5,0,50,0,5,41,14,33,33,0,0,67,0,3,31,3,10,14,0,0,86,0,0,14,0,25,50,0,0,50,0,0,50,4,8,8,0,0,92,0,0,8,68,72,72,0,0,28,0,3,69,69,73,73,0,0,27,0,4,69,67,71,71,0,0,29,0,2,69,50,65,73,0,0,28,0,0,73,70,70,70,0,0,30,0,0,70,43,63,73,0,0,27,0,0,73
169363,33,50,50,0,23,28,0,0,50,32,44,44,0,29,27,0,0,44,34,54,54,0,19,28,0,0,54,29,36,36,0,14,50,0,0,36,14,14,14,0,14,71,0,0,14,43,57,57,0,14,29,0,0,57,46,52,52,0,26,21,0,0,52,27,35,35,0,46,19,0,0,35,62,66,66,0,11,23,0,0,66,50,50,50,0,17,33,0,0,50,43,43,43,0,29,29,0,0,43,53,53,53,0,12,35,0,0,53
169442,33,54,57,0,7,35,0,.,57,26,45,46,0,9,46,0,.,46,38,60,64,1,7,28,0,.,64,14,29,33,0,14,52,0,.,33,11,11,11,0,22,67,0,.,11,17,42,50,0,8,42,0,.,50,49,64,68,1,5,26,0,.,68,39,48,52,3,6,39,0,.,52,52,71,74,0,5,21,0,.,74,28,42,47,0,3,50,0,.,47,38,38,38,0,0,62,0,.,38,22,43,52,0,4,43,0,.,52
169479,36,48,49,1,26,24,0,7,42,28,38,38,1,33,29,0,9,29,44,58,60,1,20,19,0,6,54,7,12,14,1,35,50,1,7,7,6,11,12,1,33,54,1,7,5,10,15,20,2,38,40,0,7,12,55,61,62,1,19,18,1,6,55,44,51,52,0,25,22,1,6,45,64,71,71,1,13,15,1,6,65,31,39,42,1,26,31,3,3,36,26,34,37,1,28,35,2,4,30,37,45,48,0,25,27,3,2,43
169521,18,26,28,3,26,42,2,26,.,15,21,23,4,22,51,2,21,.,23,32,34,3,32,32,2,32,.,7,12,14,2,18,66,2,12,.,5,8,9,3,14,74,2,8,.,10,17,19,1,24,56,3,16,.,23,30,32,2,37,29,2,30,.,22,28,30,3,33,35,1,28,.,24,32,35,2,41,23,2,32,.,12,18,20,2,34,43,2,18,.,13,19,21,2,25,52,2,19,.,11,18,20,2,41,37,2,18,.
169655,65,65,65,0,2,33,45,19,.,62,62,62,0,1,37,45,17,.,71,71,71,0,4,25,47,24,.,100,100,100,0,0,0,100,0,.,.,.,.,.,.,.,.,.,.,100,100,100,0,0,0,100,0,.,70,70,70,0,2,28,49,20,.,70,70,70,0,3,27,49,21,.,69,69,69,0,2,29,51,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
169716,58,75,76,0,20,4,3,.,73,53,66,66,0,28,6,4,.,62,60,79,80,0,17,4,2,.,77,27,27,27,0,9,64,0,.,27,0,0,0,0,100,0,0,.,0,30,30,30,0,0,70,0,.,30,79,81,82,0,12,6,0,.,81,75,78,78,0,14,8,0,.,78,80,82,82,0,11,6,0,.,82,40,48,54,0,28,18,0,.,54,40,47,53,0,37,9,0,.,53,40,48,54,0,25,20,1,.,54
169761,30,30,30,0,0,70,30,0,.,24,24,24,0,0,76,24,0,.,50,50,50,0,0,50,50,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22,22,22,0,0,78,22,0,.,33,33,33,0,0,67,33,0,.,0,0,0,0,0,100,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
169798,20,47,51,1,32,15,.,.,51,16,40,43,1,36,19,.,.,43,23,54,58,1,29,12,.,.,58,8,20,23,1,45,32,.,.,23,0,6,9,0,37,54,.,.,9,12,28,32,2,49,18,.,.,32,52,62,64,1,21,14,.,.,64,46,54,57,1,24,18,.,.,57,57,70,71,0,18,10,.,.,71,34,46,50,2,26,23,.,.,50,29,41,45,1,26,28,.,.,45,37,49,53,2,26,19,.,.,53
169910,41,55,57,1,26,16,0,10,47,31,43,45,1,33,21,0,9,36,49,66,67,0,21,12,0,10,57,11,21,27,0,47,26,3,4,20,9,13,17,0,48,35,0,9,9,13,26,32,0,47,21,4,2,26,61,69,70,0,14,15,0,6,64,58,66,68,1,17,15,0,6,61,63,72,72,0,12,16,0,7,66,49,57,58,1,19,23,1,2,55,48,55,56,1,16,27,0,2,54,50,58,59,0,21,19,1,2,56
169974,31,33,35,0,30,36,3,32,.,27,29,32,0,28,40,4,28,.,39,42,42,0,33,24,0,42,.,18,23,23,0,25,52,7,16,.,15,20,20,0,25,55,10,10,.,21,25,25,0,25,50,4,21,.,16,16,19,0,34,48,7,12,.,13,13,15,0,33,52,4,10,.,26,26,32,0,37,32,16,16,.,14,14,17,1,33,49,7,10,.,12,12,18,0,24,58,6,12,.,16,16,16,2,38,44,8,8,.
169983,10,66,74,1,17,8,.,.,74,9,62,70,1,23,5,.,.,70,10,68,75,0,16,9,.,.,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,78,80,0,10,10,.,.,80,44,81,81,0,19,0,.,.,81,60,76,80,0,4,16,.,.,80,60,80,80,0,20,0,.,.,80,33,67,67,0,33,0,.,.,67,100,100,100,0,0,0,.,.,100
169992,38,40,41,1,27,31,19,22,.,35,39,39,1,24,36,15,24,.,41,43,44,1,31,24,26,18,.,24,27,27,0,35,38,19,8,.,44,50,50,0,25,25,38,13,.,10,10,10,0,43,48,5,5,.,40,42,42,0,31,27,11,31,.,35,35,35,0,32,32,16,19,.,45,48,48,0,29,23,6,42,.,37,39,39,2,34,24,22,17,.,45,50,50,0,27,23,27,23,.,26,26,26,5,42,26,16,11,.
170000,35,43,43,0,20,37,.,14,28,35,45,45,0,18,37,.,15,30,35,39,39,0,24,37,.,13,26,0,0,0,0,45,55,.,0,0,0,0,0,0,55,45,.,0,0,0,0,0,0,10,90,.,0,0,36,40,40,0,29,31,.,11,29,33,37,37,0,35,29,.,13,24,41,46,46,0,20,35,.,7,39,7,8,9,0,44,47,.,5,3,6,6,8,0,55,37,.,3,5,8,10,10,0,31,60,.,8,2
170037,53,64,65,0,23,11,.,1,64,43,56,58,1,31,11,.,1,57,61,71,71,0,18,12,.,1,70,12,19,20,2,47,30,.,7,13,37,41,41,2,2,54,.,20,22,1,9,11,2,67,20,.,2,9,75,78,78,0,1,20,.,2,76,69,71,71,1,2,25,.,3,68,81,85,85,0,0,15,.,1,83,55,60,61,1,5,32,.,6,55,52,56,57,2,5,36,.,9,48,59,64,66,1,6,27,.,2,64
170055,21,26,28,1,28,43,5,22,.,19,24,25,2,25,48,6,19,.,24,29,31,1,31,38,4,27,.,7,12,14,2,20,64,2,12,.,7,10,12,2,16,70,2,10,.,7,13,15,2,25,58,2,13,.,22,29,31,1,40,29,3,28,.,20,28,30,1,37,32,2,28,.,25,30,32,0,42,26,4,28,.,13,18,20,1,43,37,3,17,.,14,20,22,1,32,45,3,19,.,13,17,19,1,48,33,3,16,.
170082,40,68,71,1,20,9,0,.,71,31,59,62,1,24,13,0,.,62,44,72,74,0,18,7,0,.,74,10,29,35,0,29,35,0,.,35,0,27,27,0,36,36,0,.,27,15,30,40,0,25,35,0,.,40,58,67,69,0,16,15,0,.,69,55,64,66,1,18,15,0,.,66,59,69,70,0,15,15,0,.,70,38,47,50,1,23,26,0,.,50,37,46,48,2,23,27,0,.,48,39,48,51,1,22,26,0,.,51
170091,8,17,33,0,0,67,.,0,33,5,10,20,0,0,80,.,0,20,25,50,100,0,0,0,.,0,100,0,0,25,0,0,75,.,0,25,0,0,25,0,0,75,.,0,25,0,0,25,0,0,75,.,0,25,16,16,26,0,0,74,.,0,26,8,8,25,0,0,75,.,0,25,29,29,29,0,0,71,.,0,29,33,33,100,0,0,0,.,0,100,100,100,100,0,0,0,.,0,100,0,0,100,0,0,0,.,0,100
170240,6,23,25,1,36,38,6,18,0,4,20,21,1,38,40,6,15,0,11,33,35,2,32,30,8,27,0,5,11,12,2,28,58,3,9,0,4,10,11,2,30,57,3,8,0,7,12,13,2,25,61,3,9,0,15,22,22,0,39,39,6,16,0,12,17,18,0,43,39,4,14,0,21,34,34,0,28,38,10,23,0,15,22,23,1,30,45,5,18,0,15,20,22,1,34,42,3,19,0,15,23,24,1,28,48,6,17,0
170286,77,88,88,0,7,5,.,.,88,.,.,.,.,.,.,.,.,.,77,88,88,0,7,5,.,.,88,0,0,0,0,0,100,.,.,0,.,.,.,.,.,.,.,.,.,0,0,0,0,0,100,.,.,0,56,56,59,0,4,37,.,.,59,.,.,.,.,.,.,.,.,.,56,56,59,0,4,37,.,.,59,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
170301,67,75,76,0,3,21,.,.,76,54,63,64,0,0,35,.,.,64,71,79,80,0,4,16,.,.,80,0,0,0,0,0,100,.,.,0,0,0,0,0,0,100,.,.,0,0,0,0,0,0,100,.,.,0,66,71,72,0,0,28,.,.,72,0,0,0,0,0,100,.,.,0,73,78,80,0,0,20,.,.,80,50,50,50,0,0,50,.,.,50,.,.,.,.,.,.,.,.,.,50,50,50,0,0,50,.,.,50
170444,18,21,23,2,33,43,1,21,0,16,19,21,3,28,49,1,19,0,20,25,26,1,40,33,1,24,0,2,5,7,3,33,58,0,6,0,1,5,6,3,19,73,0,5,0,2,5,7,2,43,48,0,7,0,23,25,26,2,40,32,2,24,0,18,19,21,1,39,39,2,19,0,30,34,35,3,42,21,3,32,0,6,8,9,1,50,40,1,8,0,7,7,9,3,37,52,1,8,0,6,8,9,1,57,34,1,8,0
170532,72,79,82,0,13,5,.,.,82,71,75,78,0,18,4,.,.,78,72,80,83,0,12,5,.,.,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,89,89,0,11,0,.,.,89,75,100,100,0,0,0,.,.,100,80,87,87,0,13,0,.,.,87,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
170541,20,27,29,3,27,41,1,28,.,15,22,24,4,24,48,0,24,.,27,34,36,2,31,31,1,35,.,8,11,12,3,22,62,2,11,.,6,8,10,4,18,68,1,10,.,10,13,14,3,27,56,3,12,.,18,21,21,2,42,34,1,20,.,15,18,18,2,39,41,0,18,.,21,25,26,2,46,26,2,24,.,7,10,11,1,53,35,2,9,.,9,12,13,2,32,53,2,12,.,6,9,10,1,63,26,2,8,.
