UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
214971,"R",19,"R",34,"R",56,"R",31,"R",1,"R",0,"R",30,"R",11,"R",37,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",5
215008,"A",,"A",,"A",,"R",17,"R",0,"Z",0,"R",17,"R",15,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
215044,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
215053,"R",72,"R",84,"R",86,"R",64,"R",0,"R",0,"R",64,"R",48,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
215062,"R",2285,"R",2716,"R",84,"R",2341,"R",4,"R",0,"R",2337,"R",2220,"R",95,"R",48,"R",0,"R",0,"R",48,"R",45,"R",94,"R",6
215105,"R",297,"R",359,"R",83,"R",401,"R",2,"Z",0,"R",399,"R",296,"R",74,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",9
215114,"R",207,"R",273,"R",76,"R",177,"R",0,"R",0,"R",177,"R",145,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
215132,"R",316,"R",404,"R",78,"R",426,"R",0,"R",0,"R",426,"R",384,"R",90,"R",0,"R",0,"R",0,"R",0,"Z",0,"A",,"R",12
215239,"R",1153,"R",3227,"R",36,"R",1524,"R",0,"R",0,"R",1524,"R",825,"R",54,"R",1879,"R",0,"R",0,"R",1879,"R",708,"R",38,"R",18
215266,"R",366,"R",442,"R",83,"R",318,"R",1,"Z",0,"R",317,"R",230,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
215275,"R",362,"R",479,"R",76,"R",411,"R",0,"Z",0,"R",411,"R",278,"R",68,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"R",0,"R",16
215284,"R",518,"R",618,"R",84,"R",599,"Z",0,"Z",0,"R",599,"R",468,"R",78,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",17
215293,"R",4205,"R",5316,"R",79,"R",4022,"R",1,"R",0,"R",4021,"R",3757,"R",93,"R",4,"Z",0,"Z",0,"R",4,"R",3,"R",75,"R",14
215309,"R",1,"R",3,"R",33,"R",29,"Z",0,"Z",0,"R",29,"R",9,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
215336,"A",,"A",,"A",,"R",3,"R",0,"Z",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
215381,"R",141,"R",195,"R",72,"R",168,"R",0,"R",0,"R",168,"R",100,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
215390,"A",,"A",,"A",,"R",64,"R",1,"R",0,"R",63,"R",60,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
215415,"R",479,"R",742,"R",65,"R",29,"R",0,"R",0,"R",29,"R",16,"R",55,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",19
215442,"R",519,"R",771,"R",67,"R",629,"R",0,"R",0,"R",629,"R",459,"R",73,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",12
215479,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
215530,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"R",10,"R",0,"R",0,"R",10,"R",9,"R",90,"R",15
215585,"R",340,"R",1407,"R",24,"R",433,"Z",0,"Z",0,"R",433,"R",254,"R",59,"R",363,"Z",0,"Z",0,"R",363,"R",156,"R",43,"R",19
215594,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",11,"R",61,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",8
215637,"R",138,"R",159,"R",87,"R",19,"Z",0,"Z",0,"R",19,"R",3,"R",16,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
215655,"R",560,"R",713,"R",79,"R",731,"R",0,"R",0,"R",731,"R",589,"R",81,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",14
215682,"R",90,"R",90,"R",100,"R",107,"R",0,"R",0,"R",107,"R",95,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
215691,"R",106,"R",157,"R",68,"R",95,"R",0,"R",0,"R",95,"R",68,"R",72,"R",14,"R",0,"R",0,"R",14,"R",10,"R",71,"R",14
215743,"R",330,"R",928,"R",36,"R",402,"R",0,"R",0,"R",402,"R",384,"R",96,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",14
215770,"R",842,"R",1029,"R",82,"R",1103,"R",0,"R",0,"R",1103,"R",986,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
215798,"R",360,"R",396,"R",91,"R",358,"R",0,"R",0,"R",358,"R",298,"R",83,"R",1,"R",0,"R",1,"R",2,"R",0,"R",0,"R",11
215886,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"R",9,"Z",0,"Z",0,"R",9,"R",8,"R",89,"R",8
215929,"R",879,"R",980,"R",90,"R",994,"R",0,"R",0,"R",994,"R",888,"R",89,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",12
215947,"R",383,"R",477,"R",80,"R",394,"R",0,"R",0,"R",394,"R",319,"R",81,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
215974,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",2,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
215983,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",8,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
215992,"R",33,"R",78,"R",42,"R",62,"R",0,"R",0,"R",62,"R",37,"R",60,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",8
216010,"R",1208,"R",1641,"R",74,"R",1292,"R",0,"Z",0,"R",1292,"R",999,"R",77,"R",4,"R",0,"Z",0,"R",4,"R",1,"R",25,"R",18
216038,"R",1460,"R",2042,"R",71,"R",1579,"R",3,"Z",0,"R",1576,"R",1305,"R",83,"R",1,"R",0,"Z",0,"R",1,"R",1,"R",100,"R",21
216047,"R",5,"R",7,"R",71,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
216074,"A",,"A",,"A",,"R",69,"R",0,"R",0,"R",69,"R",67,"R",97,"R",36,"R",0,"R",0,"R",36,"R",34,"R",94,"R",8
216083,"R",79,"R",121,"R",65,"R",83,"R",0,"R",0,"R",83,"R",55,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
216162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
216223,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",16,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
216278,"R",573,"R",600,"R",96,"R",620,"R",0,"R",0,"R",620,"R",547,"R",88,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",13
216287,"R",373,"R",397,"R",94,"R",417,"R",0,"R",0,"R",417,"R",360,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
216296,"R",491,"R",580,"R",85,"R",574,"R",0,"R",0,"R",574,"R",385,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
216311,"R",38,"R",38,"R",100,"R",36,"R",0,"R",0,"R",36,"R",35,"R",97,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
216339,"R",4802,"R",6800,"R",71,"R",4942,"R",1,"R",0,"R",4941,"R",4307,"R",87,"R",25,"R",0,"R",0,"R",25,"R",13,"R",52,"R",13
216357,"R",249,"R",267,"R",93,"R",246,"R",0,"R",0,"R",246,"R",185,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
216366,"R",627,"R",1465,"R",43,"R",618,"R",0,"R",0,"R",618,"R",517,"R",84,"R",11,"R",0,"R",0,"R",11,"R",4,"R",36,"R",13
216436,"R",32,"R",39,"R",82,"R",26,"R",0,"R",0,"R",26,"R",13,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
216445,"R",35,"R",44,"R",80,"R",23,"R",0,"R",0,"R",23,"R",17,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
216454,"R",37,"R",45,"R",82,"R",27,"R",0,"R",0,"R",27,"R",19,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
216524,"R",437,"R",467,"R",94,"R",431,"R",0,"Z",0,"R",431,"R",367,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
216542,"R",99,"R",172,"R",58,"R",102,"R",0,"R",0,"R",102,"R",70,"R",69,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",11
216551,"R",38,"R",57,"R",67,"R",123,"R",0,"R",0,"R",123,"R",37,"R",30,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
216579,"A",,"A",,"A",,"R",44,"R",0,"R",0,"R",44,"R",34,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
216597,"R",1693,"R",1804,"R",94,"R",1686,"R",0,"R",0,"R",1686,"R",1618,"R",96,"R",9,"R",0,"R",0,"R",9,"R",2,"R",22,"R",11
216630,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
216667,"R",338,"R",356,"R",95,"R",291,"R",0,"R",0,"R",291,"R",246,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
216694,"R",329,"R",367,"R",90,"R",355,"R",1,"R",0,"R",354,"R",279,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
216746,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",21,"R",81,"R",6,"R",0,"R",0,"R",6,"R",4,"R",67,"R",15
216764,"R",2765,"R",4102,"R",67,"R",2860,"R",0,"Z",0,"R",2860,"R",2431,"R",85,"R",11,"R",0,"Z",0,"R",11,"R",5,"R",45,"R",20
216773,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",5,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
216782,"A",,"A",,"A",,"R",31,"R",0,"R",0,"R",31,"R",20,"R",65,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
216807,"R",290,"R",342,"R",85,"R",279,"R",0,"R",0,"R",279,"R",224,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
216825,"R",414,"R",1678,"R",25,"R",469,"R",0,"R",0,"R",469,"R",256,"R",55,"R",237,"R",0,"R",0,"R",237,"R",98,"R",41,"R",15
216852,"R",598,"R",753,"R",79,"R",727,"R",0,"R",0,"R",727,"R",587,"R",81,"R",10,"R",0,"R",0,"R",10,"R",3,"R",30,"R",13
216931,"R",476,"R",720,"R",66,"R",532,"R",0,"R",0,"R",532,"R",406,"R",76,"R",18,"R",0,"R",0,"R",18,"R",8,"R",44,"R",13
216940,"R",93,"R",99,"R",94,"R",88,"R",0,"R",0,"R",88,"R",73,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
217013,"R",116,"R",267,"R",43,"R",198,"R",0,"R",0,"R",198,"R",135,"R",68,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",12
217040,"R",9,"R",9,"R",100,"R",15,"R",0,"R",0,"R",15,"R",15,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
217059,"R",846,"R",1024,"R",83,"R",942,"R",0,"R",0,"R",942,"R",727,"R",77,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",14
217077,"A",,"A",,"A",,"R",124,"Z",0,"Z",0,"R",124,"R",91,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
217156,"R",1751,"R",1905,"R",92,"R",1660,"R",4,"R",0,"R",1656,"R",1517,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
217165,"R",804,"R",884,"R",91,"R",854,"R",1,"R",0,"R",853,"R",757,"R",89,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217235,"R",1201,"R",1397,"R",86,"R",1400,"R",0,"R",0,"R",1400,"R",986,"R",70,"R",13,"R",0,"R",0,"R",13,"R",3,"R",23,"R",16
217305,"R",381,"R",461,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
217323,"A",,"A",,"A",,"R",408,"R",0,"R",0,"R",408,"R",285,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
217402,"R",996,"R",1112,"R",90,"R",1090,"R",0,"R",0,"R",1090,"R",1003,"R",92,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",11
217420,"R",780,"R",1372,"R",57,"R",919,"R",0,"R",0,"R",919,"R",695,"R",76,"R",34,"R",0,"R",0,"R",34,"R",15,"R",44,"R",14
217475,"R",2509,"R",4716,"R",53,"R",2860,"R",14,"R",0,"R",2846,"R",1586,"R",56,"R",888,"R",9,"R",0,"R",879,"R",327,"R",37,"R",20
217484,"R",3279,"R",4873,"R",67,"R",3123,"Z",0,"R",0,"R",3123,"R",2669,"R",85,"R",17,"R",0,"R",0,"R",17,"R",10,"R",59,"R",17
217493,"R",414,"R",464,"R",89,"R",480,"R",0,"R",0,"R",480,"R",406,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
217518,"R",989,"R",1251,"R",79,"R",1111,"R",0,"R",0,"R",1111,"R",900,"R",81,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",15
217536,"R",549,"R",598,"R",92,"R",654,"R",0,"R",0,"R",654,"R",542,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217581,"A",,"A",,"A",,"R",18,"R",0,"Z",0,"R",18,"R",11,"R",61,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",11
217606,"R",36,"R",71,"R",51,"R",42,"R",0,"R",0,"R",42,"R",15,"R",36,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",9
217615,"R",193,"R",599,"R",32,"R",270,"R",0,"R",0,"R",270,"R",142,"R",53,"R",330,"R",0,"R",0,"R",330,"R",111,"R",34,"R",11
217624,"R",148,"R",201,"R",74,"R",229,"R",0,"Z",0,"R",229,"R",115,"R",50,"R",12,"R",0,"Z",0,"R",12,"R",2,"R",17,"R",15
217633,"R",695,"R",1103,"R",63,"R",639,"R",0,"Z",0,"R",639,"R",539,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
217688,"R",603,"R",850,"R",71,"R",578,"R",0,"R",0,"R",578,"R",406,"R",70,"R",1,"R",0,"Z",0,"R",1,"R",1,"R",100,"R",13
217712,"R",163,"R",776,"R",21,"R",180,"R",0,"Z",0,"R",180,"R",86,"R",48,"R",246,"R",0,"Z",0,"R",246,"R",94,"R",38,"R",19
217721,"R",356,"R",398,"R",89,"R",728,"R",0,"Z",0,"R",728,"R",505,"R",69,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"R",18
217749,"R",585,"R",789,"R",74,"R",614,"R",0,"Z",0,"R",614,"R",529,"R",86,"R",7,"R",0,"Z",0,"R",7,"R",6,"R",86,"R",12
217776,"R",189,"R",346,"R",55,"R",167,"R",0,"Z",0,"R",167,"R",124,"R",74,"R",3,"R",0,"Z",0,"R",3,"R",0,"R",0,"R",13
217794,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",23,"R",66,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",15
217819,"R",2040,"R",2683,"R",76,"R",2046,"R",0,"R",0,"R",2046,"R",1634,"R",80,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",15
217828,"A",,"A",,"A",,"R",22,"R",0,"R",0,"R",22,"R",15,"R",68,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",11
217837,"R",83,"R",593,"R",14,"R",105,"R",0,"Z",0,"R",105,"R",49,"R",47,"R",141,"R",0,"Z",0,"R",141,"R",46,"R",33,"R",16
217864,"R",582,"R",719,"R",81,"R",646,"R",0,"Z",0,"R",646,"R",565,"R",87,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",12
217873,"R",484,"R",620,"R",78,"R",459,"R",0,"Z",0,"R",459,"R",322,"R",70,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"R",13
217882,"R",4186,"R",5824,"R",72,"R",3928,"R",0,"Z",0,"R",3928,"R",3675,"R",94,"R",4,"R",0,"Z",0,"R",4,"R",1,"R",25,"R",16
217891,"R",22,"R",62,"R",35,"R",29,"R",0,"R",0,"R",29,"R",21,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
217907,"R",232,"R",343,"R",68,"R",265,"R",0,"Z",0,"R",265,"R",183,"R",69,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",12
217925,"R",154,"R",332,"R",46,"R",132,"R",0,"Z",0,"R",132,"R",91,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
217934,"R",121,"R",319,"R",38,"R",166,"R",0,"Z",0,"R",166,"R",98,"R",59,"R",10,"R",0,"Z",0,"R",10,"R",5,"R",50,"R",12
217961,"R",173,"R",203,"R",85,"R",186,"R",0,"R",0,"R",186,"R",135,"R",73,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",11
217989,"R",58,"R",167,"R",35,"R",77,"R",0,"Z",0,"R",77,"R",41,"R",53,"R",10,"R",0,"Z",0,"R",10,"R",5,"R",50,"R",9
217998,"R",264,"R",343,"R",77,"R",428,"R",0,"Z",0,"R",428,"R",320,"R",75,"R",6,"R",0,"Z",0,"R",6,"R",5,"R",83,"R",15
218025,"R",383,"R",1095,"R",35,"R",489,"R",0,"Z",0,"R",489,"R",263,"R",54,"R",210,"R",0,"Z",0,"R",210,"R",67,"R",32,"R",18
218043,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"A",
218061,"R",710,"R",1317,"R",54,"R",706,"R",0,"R",0,"R",706,"R",477,"R",68,"R",10,"R",0,"R",0,"R",10,"R",3,"R",30,"R",14
218070,"R",514,"R",538,"R",96,"R",648,"R",0,"R",0,"R",648,"R",525,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
218113,"R",1229,"R",3127,"R",39,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",14
218140,"R",947,"R",2269,"R",42,"R",1018,"R",0,"Z",0,"R",1018,"R",452,"R",44,"R",226,"R",0,"Z",0,"R",226,"R",74,"R",33,"R",20
218159,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",10,"R",48,"R",9,"R",0,"R",0,"R",9,"R",9,"R",100,"R",20
218195,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",8,"R",73,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",20
218229,"R",855,"R",1135,"R",75,"R",943,"R",0,"Z",0,"R",943,"R",704,"R",75,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",17
218238,"R",308,"R",455,"R",68,"R",326,"R",0,"Z",0,"R",326,"R",201,"R",62,"R",11,"R",0,"Z",0,"R",11,"R",2,"R",18,"R",13
218335,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
218353,"R",1329,"R",3229,"R",41,"R",1643,"R",0,"R",0,"R",1643,"R",776,"R",47,"R",560,"R",0,"R",0,"R",560,"R",188,"R",34,"R",19
218399,"R",66,"R",97,"R",68,"R",200,"R",0,"Z",0,"R",200,"R",72,"R",36,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
218414,"R",309,"R",400,"R",77,"R",340,"R",0,"Z",0,"R",340,"R",228,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
218441,"R",380,"R",702,"R",54,"R",400,"R",0,"Z",0,"R",400,"R",306,"R",77,"R",4,"R",0,"Z",0,"R",4,"R",2,"R",50,"R",14
218487,"R",178,"R",945,"R",19,"R",219,"R",0,"Z",0,"R",219,"R",131,"R",60,"R",80,"R",0,"Z",0,"R",80,"R",19,"R",24,"R",15
218520,"R",503,"R",1655,"R",30,"R",641,"R",1,"Z",0,"R",640,"R",348,"R",54,"R",312,"R",0,"Z",0,"R",312,"R",110,"R",35,"R",17
218539,"R",313,"R",403,"R",78,"R",342,"R",0,"Z",0,"R",342,"R",247,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
218645,"R",539,"R",1224,"R",44,"R",556,"R",0,"R",0,"R",556,"R",366,"R",66,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",17
218654,"R",354,"R",629,"R",56,"R",440,"R",1,"R",0,"R",439,"R",275,"R",63,"R",9,"R",0,"R",0,"R",9,"R",2,"R",22,"R",15
218663,"R",5734,"R",7356,"R",78,"R",6279,"R",0,"R",0,"R",6279,"R",5642,"R",90,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",18
218672,"R",329,"R",1162,"R",28,"R",328,"R",0,"R",0,"R",328,"R",151,"R",46,"R",6,"R",0,"R",0,"R",6,"R",1,"R",17,"R",16
218681,"R",207,"R",452,"R",46,"R",216,"R",0,"R",0,"R",216,"R",114,"R",53,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",14
218690,"R",230,"R",913,"R",25,"R",252,"R",0,"R",0,"R",252,"R",113,"R",45,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",15
218706,"R",128,"R",596,"R",21,"R",144,"R",1,"R",0,"R",143,"R",73,"R",51,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",15
218724,"R",2043,"R",2946,"R",69,"R",2301,"R",0,"Z",0,"R",2301,"R",1690,"R",73,"R",3,"R",0,"Z",0,"R",3,"R",1,"R",33,"R",17
218733,"R",431,"R",596,"R",72,"R",359,"R",0,"R",0,"R",359,"R",247,"R",69,"R",12,"R",0,"R",0,"R",12,"R",2,"R",17,"R",14
218742,"R",754,"R",1791,"R",42,"R",881,"R",0,"R",0,"R",881,"R",633,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
218821,"R",519,"R",568,"R",91,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",20
218830,"R",554,"R",1680,"R",33,"R",712,"R",0,"Z",0,"R",712,"R",393,"R",55,"R",221,"R",0,"Z",0,"R",221,"R",80,"R",36,"R",15
218858,"R",358,"R",997,"R",36,"R",485,"R",0,"Z",0,"R",485,"R",265,"R",55,"R",167,"R",0,"Z",0,"R",167,"R",42,"R",25,"R",14
218867,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",9,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
218885,"R",1833,"R",2839,"R",65,"R",1966,"R",0,"Z",0,"R",1966,"R",586,"R",30,"R",226,"R",0,"Z",0,"R",226,"R",61,"R",27,"R",18
218894,"R",1169,"R",3718,"R",31,"R",1209,"R",0,"Z",0,"R",1209,"R",645,"R",53,"R",709,"R",0,"Z",0,"R",709,"R",164,"R",23,"R",20
218919,"R",56,"R",78,"R",72,"R",163,"R",0,"Z",0,"R",163,"R",89,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
218955,"R",33,"R",197,"R",17,"R",54,"R",0,"R",0,"R",54,"R",28,"R",52,"R",49,"R",0,"Z",0,"R",49,"R",21,"R",43,"R",12
218964,"R",959,"R",1372,"R",70,"R",1073,"R",0,"Z",0,"R",1073,"R",750,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
218973,"R",496,"R",518,"R",96,"R",474,"R",1,"Z",0,"R",473,"R",427,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
218991,"R",663,"R",1633,"R",41,"R",804,"R",0,"R",0,"R",804,"R",461,"R",57,"R",193,"R",0,"Z",0,"R",193,"R",55,"R",28,"R",19
219000,"R",318,"R",437,"R",73,"R",430,"R",0,"R",0,"R",430,"R",361,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
219037,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",16,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
219046,"R",413,"R",1333,"R",31,"R",436,"R",0,"R",0,"R",436,"R",283,"R",65,"R",32,"R",0,"R",0,"R",32,"R",15,"R",47,"R",16
219082,"R",360,"R",1050,"R",34,"R",399,"R",0,"R",0,"R",399,"R",285,"R",71,"R",21,"R",0,"R",0,"R",21,"R",7,"R",33,"R",18
219091,"R",176,"R",231,"R",76,"R",163,"R",0,"R",0,"R",163,"R",113,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
219125,"A",,"A",,"A",,"R",11,"Z",0,"Z",0,"R",11,"R",11,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
219143,"R",583,"R",1200,"R",49,"R",581,"R",2,"R",0,"R",579,"R",473,"R",82,"R",49,"R",1,"R",0,"R",48,"R",34,"R",71,"R",17
219170,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
219189,"R",363,"R",617,"R",59,"R",374,"R",0,"R",0,"R",374,"R",303,"R",81,"R",9,"R",0,"R",0,"R",9,"R",5,"R",56,"R",13
219198,"R",153,"R",258,"R",59,"R",115,"R",0,"R",0,"R",115,"R",87,"R",76,"R",13,"R",0,"R",0,"R",13,"R",8,"R",62,"R",12
219204,"R",10,"R",210,"R",5,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",7
219240,"R",10,"R",16,"R",63,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",1
219259,"R",318,"R",1496,"R",21,"R",312,"R",0,"R",0,"R",312,"R",237,"R",76,"R",13,"R",0,"R",0,"R",13,"R",4,"R",31,"R",18
219277,"R",43,"R",132,"R",33,"R",59,"R",0,"R",0,"R",59,"R",37,"R",63,"R",12,"R",0,"R",0,"R",12,"R",5,"R",42,"R",12
219295,"R",86,"R",205,"R",42,"R",69,"R",0,"Z",0,"R",69,"R",35,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
219338,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
219347,"R",442,"R",609,"R",73,"R",467,"R",0,"R",0,"R",467,"R",365,"R",78,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",13
219356,"R",2023,"R",3178,"R",64,"R",2016,"R",0,"R",0,"R",2016,"R",1633,"R",81,"R",52,"R",0,"Z",0,"R",52,"R",25,"R",48,"R",17
219374,"R",25,"R",51,"R",49,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",14
