UNITID,OM1TOTLAWDP4,OM1TOTLAWDP6,OM1TOTLAWDP8,OM1TOTLENYP8,OM1TOTLENAP8,OM1TOTLENUP8,OM1TOTLCRTP8,OM1TOTLASCP8,OM1TOTLBACP8,OM1PELLAWDP4,OM1PELLAWDP6,OM1PELLAWDP8,OM1PELLENYP8,OM1PELLENAP8,OM1PELLENUP8,OM1PELLCRTP8,OM1PELLASCP8,OM1PELLBACP8,OM1NPELAWDP4,OM1NPELAWDP6,OM1NPELAWDP8,OM1NPELENYP8,OM1NPELENAP8,OM1NPELENUP8,OM1NPELCRTP8,OM1NPELASCP8,OM1NPELBACP8,OM2TOTLAWDP4,OM2TOTLAWDP6,OM2TOTLAWDP8,OM2TOTLENYP8,OM2TOTLENAP8,OM2TOTLENUP8,OM2TOTLCRTP8,OM2TOTLASCP8,OM2TOTLBACP8,OM2PELLAWDP4,OM2PELLAWDP6,OM2PELLAWDP8,OM2PELLENYP8,OM2PELLENAP8,OM2PELLENUP8,OM2PELLCRTP8,OM2PELLASCP8,OM2PELLBACP8,OM2NPELAWDP4,OM2NPELAWDP6,OM2NPELAWDP8,OM2NPELENYP8,OM2NPELENAP8,OM2NPELENUP8,OM2NPELCRTP8,OM2NPELASCP8,OM2NPELBACP8,OM3TOTLAWDP4,OM3TOTLAWDP6,OM3TOTLAWDP8,OM3TOTLENYP8,OM3TOTLENAP8,OM3TOTLENUP8,OM3TOTLCRTP8,OM3TOTLASCP8,OM3TOTLBACP8,OM3PELLAWDP4,OM3PELLAWDP6,OM3PELLAWDP8,OM3PELLENYP8,OM3PELLENAP8,OM3PELLENUP8,OM3PELLCRTP8,OM3PELLASCP8,OM3PELLBACP8,OM3NPELAWDP4,OM3NPELAWDP6,OM3NPELAWDP8,OM3NPELENYP8,OM3NPELENAP8,OM3NPELENUP8,OM3NPELCRTP8,OM3NPELASCP8,OM3NPELBACP8,OM4TOTLAWDP4,OM4TOTLAWDP6,OM4TOTLAWDP8,OM4TOTLENYP8,OM4TOTLENAP8,OM4TOTLENUP8,OM4TOTLCRTP8,OM4TOTLASCP8,OM4TOTLBACP8,OM4PELLAWDP4,OM4PELLAWDP6,OM4PELLAWDP8,OM4PELLENYP8,OM4PELLENAP8,OM4PELLENUP8,OM4PELLCRTP8,OM4PELLASCP8,OM4PELLBACP8,OM4NPELAWDP4,OM4NPELAWDP6,OM4NPELAWDP8,OM4NPELENYP8,OM4NPELENAP8,OM4NPELENUP8,OM4NPELCRTP8,OM4NPELASCP8,OM4NPELBACP8   
139764,19,38,41,1,43,15,0,.,41,17,33,35,1,48,17,0,.,35,21,42,45,1,40,14,0,.,45,0,5,5,0,60,35,0,.,5,0,0,0,0,40,60,0,.,0,0,6,6,0,63,31,0,.,6,49,51,52,1,29,17,0,.,52,44,47,47,2,30,21,0,.,47,58,60,62,1,28,9,0,.,62,26,37,39,1,32,28,0,.,39,29,37,41,2,30,27,0,.,41,24,36,37,0,34,29,0,.,37
139861,48,63,63,0,33,4,0,.,63,42,58,58,0,37,5,0,.,58,49,64,65,0,32,4,0,.,65,0,0,0,0,89,11,0,.,0,.,.,.,.,.,.,.,.,.,0,0,0,0,89,11,0,.,0,63,65,66,1,25,9,0,.,66,58,61,63,0,27,10,0,.,63,65,67,68,1,24,8,0,.,68,57,60,60,0,27,13,0,.,60,45,48,48,0,39,13,0,.,48,65,67,67,0,20,14,0,.,67
139931,25,49,52,1,35,12,0,0,52,21,44,47,1,36,17,0,0,46,27,53,56,1,34,9,0,0,55,2,12,17,3,59,22,0,1,16,2,9,12,3,62,24,0,1,11,1,14,21,3,57,20,0,1,19,53,61,62,1,25,13,0,0,61,49,58,59,1,26,14,0,1,58,56,64,65,0,24,11,0,0,65,30,40,42,1,33,23,0,0,42,35,46,47,2,29,22,0,0,46,26,35,38,1,37,25,0,0,37
139940,27,54,58,2,17,23,0,1,57,24,53,57,2,16,25,0,0,57,31,55,59,2,19,21,0,1,58,6,25,32,4,19,45,1,1,30,5,27,31,3,16,50,0,0,31,8,23,33,6,23,38,2,2,29,55,62,63,1,9,27,0,1,63,52,60,61,1,9,29,0,1,61,59,65,66,1,9,24,0,1,66,31,39,41,1,12,45,0,0,41,34,44,47,1,12,40,0,1,47,28,34,36,1,12,50,0,0,36
139959,65,86,87,0,9,4,1,.,87,55,79,81,1,12,6,1,.,80,68,88,89,0,8,3,1,.,88,13,40,47,3,37,13,0,.,47,17,50,50,0,33,17,0,.,50,13,38,46,4,38,13,0,.,46,81,86,87,0,9,5,0,.,86,78,82,83,0,10,7,0,.,83,82,87,88,0,8,4,0,.,88,61,70,70,0,18,12,2,.,68,55,68,68,0,14,18,2,.,66,64,71,71,0,19,10,3,.,68
139968,18,22,23,1,51,25,.,14,9,16,19,21,1,51,28,.,13,7,22,27,27,1,52,20,.,14,13,8,15,17,2,48,33,.,8,8,14,20,20,0,31,49,.,10,10,4,11,15,4,64,18,.,7,7,24,26,27,1,52,20,.,14,13,23,25,25,1,52,22,.,13,12,25,28,29,1,51,18,.,15,14,26,31,33,1,43,23,.,21,11,23,28,30,3,47,20,.,18,11,29,34,36,0,39,25,.,24,11
139986,30,33,35,1,20,45,24,11,.,27,31,33,1,21,46,23,9,.,39,40,41,1,16,42,25,16,.,28,32,35,1,17,47,28,7,.,20,24,27,1,19,54,21,6,.,42,46,47,1,14,37,40,8,.,38,40,41,1,21,37,25,16,.,32,34,34,1,25,39,18,16,.,55,55,59,0,10,31,41,17,.,30,32,34,2,34,30,25,9,.,24,26,28,2,37,33,19,8,.,39,42,44,1,30,24,34,10,.
139995,82,91,94,0,0,6,.,94,.,93,95,98,0,0,2,.,98,.,62,83,85,0,0,15,.,85,.,80,80,80,0,0,20,.,80,.,80,80,80,0,0,20,.,80,.,80,80,80,0,0,20,.,80,.,90,90,95,0,0,5,.,95,.,90,90,95,0,0,5,.,95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
140003,29,29,29,0,8,62,11,19,.,31,31,31,0,9,60,12,19,.,20,20,20,0,0,80,0,20,.,39,39,39,0,3,58,15,24,.,36,36,36,0,4,60,13,23,.,50,50,50,0,0,50,23,27,.,58,58,58,0,2,40,21,37,.,59,59,59,0,2,39,20,39,.,48,48,48,0,0,52,29,19,.,53,53,53,0,4,43,16,37,.,55,55,55,0,2,43,16,39,.,45,45,45,0,11,45,16,29,.
140012,37,39,40,1,23,36,22,18,.,34,36,37,1,26,36,20,17,.,41,44,45,1,19,36,24,21,.,27,30,32,1,25,42,18,13,.,25,29,30,1,27,42,16,13,.,29,32,34,1,22,43,20,13,.,29,31,31,1,34,33,13,19,.,26,26,26,1,37,37,13,13,.,37,43,46,2,28,24,13,33,.,25,27,29,1,44,26,14,15,.,24,26,29,1,44,26,15,14,.,27,29,29,1,43,27,13,16,.
140234,35,41,41,0,45,13,.,.,41,24,28,28,0,51,21,.,.,28,46,53,54,0,40,6,.,.,54,0,0,0,0,67,33,.,.,0,0,0,0,0,67,33,.,.,0,0,0,0,0,67,33,.,.,0,55,61,61,1,28,10,.,.,61,45,55,55,2,34,9,.,.,55,69,69,69,0,21,10,.,.,69,18,18,24,0,53,24,.,.,24,25,25,38,0,50,13,.,.,38,11,11,11,0,56,33,.,.,11
140243,43,48,49,1,19,31,36,13,.,41,46,47,1,17,35,34,13,.,47,50,52,1,21,26,39,13,.,28,32,33,1,18,48,24,9,.,22,26,26,2,17,55,20,6,.,32,36,37,1,18,44,26,11,.,52,55,55,0,22,23,39,16,.,51,54,54,0,22,23,40,15,.,57,57,57,0,20,23,37,20,.,36,41,42,1,33,24,24,18,.,34,39,41,0,35,25,22,19,.,37,43,43,2,31,24,25,18,.
140252,14,26,29,1,40,30,0,0,29,13,23,27,1,45,27,0,0,27,18,32,32,0,29,38,0,0,32,0,14,14,0,36,50,0,0,14,0,0,0,0,33,67,0,0,0,0,25,25,0,38,38,0,0,25,22,44,47,0,39,13,0,0,47,20,39,42,0,45,13,0,0,42,24,49,53,0,34,13,0,0,53,24,40,42,0,36,22,0,0,42,20,40,40,0,28,32,0,0,40,25,40,43,0,38,19,0,0,43
140331,25,27,28,1,28,43,17,10,.,21,23,24,1,27,47,16,8,.,30,33,34,1,29,36,20,14,.,18,22,23,2,23,52,16,7,.,14,17,18,2,25,55,13,5,.,23,26,28,1,22,49,18,9,.,22,26,27,1,43,29,13,13,.,20,23,24,1,46,30,15,9,.,29,35,35,0,37,29,10,25,.,18,22,23,2,44,32,13,10,.,14,18,19,2,39,41,9,10,.,22,25,28,1,49,22,18,10,.
140340,21,22,22,0,35,43,3,6,14,17,17,17,0,37,46,2,6,9,33,39,39,0,28,33,6,6,28,35,38,38,0,31,32,18,7,13,28,32,32,0,34,34,14,8,10,50,50,50,0,23,27,27,5,18,67,70,70,0,14,16,0,16,55,71,74,74,0,12,15,0,15,59,63,67,67,0,17,17,0,17,50,38,38,41,0,30,30,3,5,32,35,35,38,0,31,31,4,0,35,45,45,45,0,27,27,0,18,27
140447,51,65,65,0,29,6,0,.,65,44,57,58,0,32,9,0,.,58,54,69,69,0,27,4,0,.,69,2,14,21,9,30,40,0,.,21,3,17,23,10,23,43,0,.,23,0,11,19,7,37,37,0,.,19,61,67,68,1,17,14,0,.,68,58,63,65,1,19,15,0,.,65,64,70,71,1,15,14,0,.,71,24,36,40,1,32,27,0,.,40,22,33,39,0,32,29,0,.,39,25,37,41,2,31,26,0,.,41
140553,32,53,55,0,27,18,0,.,55,28,50,52,0,26,22,0,.,52,36,57,59,0,27,13,0,.,59,0,0,0,0,0,100,0,.,0,0,0,0,0,0,100,0,.,0,0,0,0,0,0,100,0,.,0,51,59,62,0,5,33,0,.,62,37,48,52,0,7,41,0,.,52,88,88,88,0,0,12,0,.,88,7,27,27,0,0,73,0,.,27,17,50,50,0,0,50,0,.,50,0,11,11,0,0,89,0,.,11
140678,39,42,43,2,20,35,27,16,.,34,37,38,2,20,40,21,17,.,50,52,54,1,19,26,39,15,.,29,34,37,1,17,44,26,11,.,28,32,35,2,18,45,25,10,.,33,39,40,1,17,42,27,14,.,45,48,48,0,19,32,30,18,.,37,40,40,0,17,42,21,19,.,64,64,64,0,24,12,48,16,.,35,43,43,1,26,30,21,22,.,33,41,41,2,25,32,17,24,.,37,46,46,0,27,27,27,20,.
140696,35,46,49,0,38,12,0,1,48,25,42,45,1,40,14,0,1,45,41,49,51,0,37,12,0,2,50,0,0,0,0,67,33,0,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,67,33,0,0,0,36,43,43,0,41,16,0,0,43,24,34,34,0,52,14,0,0,34,45,50,50,0,33,18,0,0,50,21,28,34,0,28,38,0,0,34,25,25,25,0,38,38,0,0,25,19,29,38,0,24,38,0,0,38
140720,7,13,14,0,47,39,.,.,14,6,13,13,0,55,31,.,.,13,7,13,15,0,33,52,.,.,15,0,0,0,0,13,88,.,.,0,0,0,0,0,13,88,.,.,0,0,0,0,0,13,88,.,.,0,7,22,23,0,42,35,.,.,23,9,26,26,0,45,28,.,.,26,3,13,17,0,37,47,.,.,17,0,0,0,0,44,56,.,.,0,0,0,0,0,50,50,.,.,0,0,0,0,0,40,60,.,.,0
140818,36,46,47,0,42,11,0,.,47,31,39,40,0,42,18,0,.,40,40,52,53,1,41,5,0,.,53,0,0,0,0,33,67,0,.,0,0,0,0,0,0,100,0,.,0,0,0,0,0,50,50,0,.,0,62,67,68,1,21,10,0,.,68,61,68,70,1,14,15,0,.,70,64,64,66,0,32,3,0,.,66,43,43,43,0,39,18,0,.,43,44,44,44,0,28,28,0,.,44,40,40,40,0,60,0,0,.,40
140872,25,39,40,0,17,43,0,1,39,22,35,36,0,17,47,0,1,35,27,42,43,0,17,40,0,1,42,0,0,0,0,0,100,0,0,0,.,.,.,.,.,.,.,.,.,0,0,0,0,0,100,0,0,0,48,54,55,0,5,40,0,0,55,54,57,57,0,3,40,0,0,57,42,51,53,0,8,39,0,0,53,44,44,44,0,0,56,0,22,22,0,0,0,0,0,100,0,0,0,80,80,80,0,0,20,0,40,40
140942,40,41,42,1,27,30,32,9,.,37,39,39,1,29,31,32,7,.,45,47,47,1,24,28,34,14,.,32,34,35,1,24,39,28,7,.,26,29,30,2,27,41,24,6,.,41,42,43,1,19,37,35,8,.,47,48,48,1,31,20,38,11,.,47,49,49,0,30,22,35,14,.,48,48,48,3,33,18,43,5,.,35,39,40,1,32,27,32,9,.,34,38,39,1,29,31,31,7,.,37,41,42,1,35,22,32,11,.
140951,55,69,70,0,17,12,0,.,70,44,59,60,0,22,18,0,.,60,59,73,74,0,16,10,0,.,74,24,58,62,1,21,16,13,.,49,13,20,20,7,47,27,0,.,20,25,63,68,0,18,15,15,.,53,63,71,72,0,12,16,0,.,72,59,67,69,0,12,19,0,.,69,66,73,74,0,12,14,0,.,74,27,43,44,1,22,34,1,.,43,25,30,30,3,30,38,0,.,30,28,48,49,0,18,32,1,.,48
140960,9,28,30,1,46,23,0,1,29,9,27,29,1,46,24,0,1,28,11,34,35,1,48,16,0,0,35,0,5,9,2,74,16,0,0,9,0,7,15,4,70,11,0,0,15,0,3,3,0,77,20,0,0,3,33,38,38,0,43,19,0,0,38,29,34,34,0,45,20,0,0,34,43,48,48,0,38,14,0,0,48,12,18,21,3,53,24,0,3,18,11,21,26,0,58,16,0,5,21,13,13,13,7,47,33,0,0,13
140988,34,39,40,0,48,12,0,5,34,31,37,38,0,46,16,0,9,30,37,41,41,0,50,9,0,3,39,33,33,33,0,33,33,0,0,33,25,25,25,0,50,25,0,0,25,50,50,50,0,0,50,0,0,50,65,67,68,0,17,15,0,14,54,63,64,65,0,18,17,0,15,50,69,71,72,1,15,12,0,11,61,28,31,31,0,28,42,0,0,31,31,31,31,0,13,56,0,0,31,25,30,30,0,40,30,0,0,30
141006,56,57,59,1,18,22,47,13,.,50,51,54,1,20,25,43,11,.,75,76,77,1,9,12,58,19,.,28,30,32,2,14,52,28,5,.,26,29,32,3,22,43,27,5,.,30,31,32,0,7,61,28,4,.,48,52,52,1,28,19,42,10,.,38,43,43,0,32,25,29,14,.,67,70,70,3,18,9,67,3,.,38,39,42,2,31,25,39,2,.,39,41,44,2,31,22,44,0,.,37,37,37,3,30,30,30,7,.
141060,67,75,77,0,17,6,.,.,77,59,67,69,0,23,8,.,.,69,75,83,85,0,11,4,.,.,85,0,33,33,0,67,0,.,.,33,0,0,0,0,100,0,.,.,0,0,100,100,0,0,0,.,.,100,84,87,88,0,7,4,.,.,88,85,88,90,0,5,5,.,.,90,82,86,86,0,11,4,.,.,86,40,40,40,0,60,0,.,.,40,40,40,40,0,60,0,.,.,40,.,.,.,.,.,.,.,.,.
141167,33,46,46,0,6,49,.,6,40,23,41,41,0,10,49,.,10,31,45,52,52,0,0,48,.,0,52,45,50,50,0,0,50,.,15,35,47,53,53,0,0,47,.,20,33,40,40,40,0,0,60,.,0,40,29,33,33,0,3,64,.,1,32,28,29,29,0,4,67,.,0,29,31,37,37,0,2,61,.,2,35,83,94,94,0,0,6,.,9,84,82,90,90,0,0,10,.,14,76,84,98,98,0,0,2,.,4,93
141185,34,45,47,1,30,22,1,1,46,30,43,44,0,34,22,1,1,42,39,48,50,1,26,23,0,0,50,0,13,13,0,75,13,0,0,13,0,33,33,0,67,0,0,0,33,0,0,0,0,80,20,0,0,0,49,58,60,0,24,16,0,2,58,46,55,57,0,21,21,0,0,57,54,61,63,0,27,10,0,5,59,18,18,18,0,45,36,0,18,0,20,20,20,0,40,40,0,20,0,17,17,17,0,50,33,0,17,0
141237,28,39,40,0,47,13,.,.,40,26,34,34,0,50,16,.,.,34,29,45,46,0,44,11,.,.,46,0,0,0,0,80,20,.,.,0,0,0,0,0,100,0,.,.,0,0,0,0,0,50,50,.,.,0,49,53,56,0,22,22,.,.,56,46,54,56,0,18,26,.,.,56,53,53,56,0,28,17,.,.,56,45,45,55,0,18,27,.,.,55,33,33,33,0,33,33,.,.,33,60,60,80,0,0,20,.,.,80
141255,38,41,41,1,23,34,30,12,.,34,36,37,1,24,38,28,9,.,50,54,54,1,21,23,37,18,.,30,33,35,1,23,41,28,7,.,22,26,28,1,24,47,22,6,.,46,48,51,0,20,29,41,9,.,31,37,37,2,33,28,33,4,.,31,36,37,2,29,32,32,5,.,32,39,39,0,46,14,36,4,.,27,29,32,1,43,24,22,10,.,25,27,30,1,40,29,21,9,.,32,34,36,0,51,14,23,12,.
141264,17,39,41,1,43,14,0,0,41,13,34,37,1,45,17,0,0,36,21,44,46,1,42,12,0,0,46,4,10,18,0,63,18,0,2,16,5,5,10,0,62,29,0,5,5,4,14,25,0,64,11,0,0,25,45,52,54,1,30,16,0,0,53,42,48,50,1,30,19,0,1,50,48,56,58,1,30,11,0,0,58,31,37,39,2,34,25,0,1,38,34,40,40,1,34,25,0,2,38,29,35,37,4,35,24,0,0,37
141325,45,50,51,0,36,13,.,.,51,25,36,38,0,52,11,.,.,38,62,63,63,0,22,15,.,.,63,0,0,0,0,0,100,.,.,0,.,.,.,.,.,.,.,.,.,0,0,0,0,0,100,.,.,0,74,78,78,2,15,4,.,.,78,65,70,70,4,26,0,.,.,70,83,87,87,0,4,9,.,.,87,24,29,29,6,41,24,.,.,29,25,38,38,0,50,13,.,.,38,22,22,22,11,33,33,.,.,22
141334,21,45,47,1,35,17,.,0,47,17,42,45,2,34,19,.,0,45,25,48,50,1,36,13,.,0,50,5,18,21,3,50,27,.,0,21,3,6,9,3,56,31,.,0,9,7,26,28,2,46,24,.,0,28,56,63,64,1,21,14,.,0,64,47,55,55,1,23,20,.,0,55,64,71,71,1,20,8,.,0,71,47,52,53,0,29,18,.,0,53,42,46,49,0,30,22,.,0,49,50,56,56,0,28,16,.,0,56
141361,35,42,43,0,21,37,0,.,43,31,37,38,0,24,37,0,.,38,38,46,46,0,18,36,0,.,46,0,8,10,0,10,79,0,.,10,0,0,0,0,20,80,0,.,0,0,13,17,0,4,79,0,.,17,42,48,50,0,0,50,0,.,50,39,46,50,0,0,50,0,.,50,46,50,50,0,0,50,0,.,50,14,29,29,0,29,43,0,.,29,0,33,33,0,67,0,0,.,33,25,25,25,0,0,75,0,.,25
141486,44,56,58,1,23,18,.,10,48,46,55,56,0,19,25,.,20,36,42,57,60,1,27,12,.,1,60,8,14,15,0,62,23,.,8,7,11,17,17,0,61,22,.,11,6,7,13,15,0,62,24,.,7,7,47,55,59,1,22,18,.,4,55,40,46,52,2,27,19,.,5,47,55,66,66,0,17,17,.,2,63,19,27,28,1,47,24,.,13,15,22,33,33,3,42,22,.,17,17,18,23,25,0,51,25,.,11,14
141565,20,44,45,1,19,35,0,.,45,14,41,42,1,18,39,0,.,42,26,47,49,1,20,30,0,.,49,0,0,0,13,13,75,0,.,0,0,0,0,0,0,100,0,.,0,0,0,0,20,20,60,0,.,0,34,42,44,0,5,50,0,.,44,46,56,59,1,7,32,0,.,59,25,30,31,0,4,65,0,.,31,32,43,44,1,12,42,0,.,44,36,47,48,2,11,38,0,.,48,27,37,38,0,14,48,0,.,38
141574,34,60,64,1,8,28,0,.,64,30,56,59,0,9,31,0,.,59,35,62,66,1,7,26,0,.,66,12,51,51,0,10,39,0,.,51,10,50,50,0,0,50,0,.,50,12,51,51,0,12,37,0,.,51,60,66,68,1,6,26,0,.,68,57,63,64,1,7,28,0,.,64,62,68,70,1,5,24,0,.,70,48,55,57,1,9,33,0,.,57,51,58,60,0,10,30,0,.,60,47,53,56,1,9,34,0,.,56
141644,30,45,46,1,52,1,0,0,45,24,37,38,1,59,2,0,0,38,33,48,49,0,49,1,0,1,49,20,25,25,0,75,0,0,10,15,30,40,40,0,60,0,0,20,20,18,22,22,0,78,0,0,8,14,48,52,52,0,46,1,0,1,52,38,46,47,0,52,1,0,1,46,53,55,55,0,43,2,0,0,54,20,24,24,1,75,0,0,6,18,29,31,31,2,67,0,0,11,20,19,22,23,1,76,0,0,5,17
141680,24,30,31,1,17,51,5,26,.,23,26,27,1,17,55,6,21,.,25,33,35,1,17,47,5,30,.,17,21,22,1,14,63,3,18,.,12,15,16,1,18,65,8,8,.,20,24,25,1,13,62,1,24,.,33,36,36,2,18,44,7,30,.,34,38,38,2,22,38,5,33,.,31,34,35,2,14,49,8,27,.,34,37,37,0,14,49,3,34,.,12,16,16,0,30,53,1,15,.,39,43,43,0,9,47,3,39,.
141796,29,37,38,2,12,48,2,36,.,26,36,38,3,15,45,2,36,.,31,37,38,1,11,50,3,35,.,14,21,22,1,10,67,0,21,.,10,16,16,1,12,71,0,16,.,16,23,24,0,9,66,1,24,.,33,38,39,0,20,40,2,38,.,23,30,31,0,27,42,2,29,.,39,44,44,1,16,39,1,43,.,20,24,26,1,20,53,2,24,.,22,27,28,1,22,49,1,28,.,19,24,25,1,19,55,3,22,.
141802,26,32,32,1,10,58,5,27,.,24,29,29,1,9,60,3,26,.,28,35,35,0,10,55,6,29,.,7,12,14,2,9,75,2,12,.,6,17,19,4,8,69,4,15,.,7,8,11,0,10,79,1,10,.,23,23,26,3,0,72,5,21,.,29,29,35,0,0,65,0,35,.,18,18,18,5,0,77,9,9,.,24,26,27,1,7,64,6,21,.,33,33,33,0,5,62,5,29,.,20,22,24,2,8,65,6,18,.
141811,24,30,31,2,10,57,1,30,.,23,27,28,2,10,60,1,28,.,25,33,34,2,10,54,1,32,.,8,14,15,2,6,76,1,15,.,9,15,16,2,6,77,0,16,.,7,14,15,2,7,76,1,14,.,32,35,36,0,13,51,1,35,.,32,34,34,1,11,54,1,33,.,32,36,37,0,14,49,1,36,.,13,17,17,2,13,68,0,17,.,13,19,19,3,10,68,0,19,.,13,16,16,2,14,67,0,16,.
141839,25,32,33,2,5,59,1,32,1,23,28,30,3,2,65,1,29,0,28,37,38,2,8,52,1,36,1,6,11,12,1,4,83,0,11,1,6,11,11,0,6,83,0,9,1,6,12,14,1,3,82,0,13,0,30,38,38,4,6,52,1,35,2,30,36,36,6,8,51,0,34,2,30,40,40,2,5,53,2,37,2,16,21,23,2,7,67,1,22,1,24,27,30,2,8,60,1,27,1,11,17,20,3,6,71,1,18,1
141981,9,27,29,2,35,33,0,.,29,5,23,28,2,33,38,0,.,28,10,28,30,2,36,32,0,.,30,0,9,17,3,47,33,0,.,17,0,4,9,0,35,57,0,.,9,0,11,20,4,53,24,0,.,20,58,61,63,1,7,29,0,.,63,54,57,57,0,6,37,0,.,57,61,64,68,2,8,22,0,.,68,38,46,48,2,12,39,0,.,48,35,43,45,1,14,39,0,.,45,41,48,50,2,9,39,0,.,50
141990,21,27,27,2,12,59,0,27,.,18,24,25,1,15,60,0,25,.,25,30,30,3,9,59,0,30,.,6,10,12,3,7,78,0,12,.,6,8,10,3,8,79,0,10,.,7,11,14,2,6,78,0,14,.,36,38,38,1,14,47,2,36,.,33,36,36,1,12,51,3,33,.,38,41,41,0,18,42,1,39,.,16,20,20,0,16,64,3,18,.,20,22,22,0,11,67,1,21,.,14,19,19,0,19,62,4,16,.
142054,50,50,50,0,1,50,39,10,.,52,52,52,0,1,47,41,11,.,37,37,37,0,0,63,32,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,79,79,79,0,0,21,41,38,.,78,78,78,0,0,22,39,39,.,82,82,82,0,0,18,47,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
142090,40,51,51,0,15,34,4,13,34,38,47,47,0,22,31,6,13,28,47,60,60,0,0,40,0,13,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,36,36,0,43,21,7,0,29,36,36,36,0,36,27,9,0,27,33,33,33,0,67,0,0,0,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
142115,26,51,55,1,23,21,0,2,53,17,42,47,2,23,28,0,2,45,31,56,60,1,23,17,0,2,58,3,15,21,1,34,45,0,3,18,3,8,13,0,38,50,0,1,11,4,22,28,1,31,39,0,4,24,46,58,60,1,19,20,0,2,58,49,59,61,1,19,20,0,2,59,44,57,59,0,19,21,0,2,57,42,50,54,1,17,28,0,2,52,42,48,51,1,19,29,0,2,49,41,51,56,1,16,28,0,1,54
142179,62,63,63,0,12,24,34,29,.,65,67,67,0,13,20,37,30,.,57,57,57,0,11,32,29,29,.,23,26,28,0,14,58,15,12,.,47,51,51,0,11,39,28,23,.,14,17,19,0,15,66,10,8,.,58,58,58,0,14,28,36,22,.,50,50,50,0,23,27,41,9,.,71,71,71,0,0,29,29,43,.,17,18,18,0,35,46,11,7,.,67,67,67,0,0,33,47,20,.,8,10,10,0,42,49,5,5,.
142276,20,36,39,3,19,40,5,5,30,18,33,37,3,20,40,7,6,24,22,38,41,2,18,39,3,4,34,8,13,18,4,17,61,2,6,10,6,11,16,2,14,68,2,5,9,9,16,20,7,21,52,2,7,11,62,67,68,1,11,20,2,10,56,60,66,67,1,10,21,2,11,55,63,68,69,1,11,19,3,9,58,40,46,48,2,17,33,2,8,38,35,42,45,2,14,39,2,13,30,42,47,49,2,19,30,1,6,42
142285,42,57,58,1,25,16,0,.,58,34,49,51,1,28,20,0,.,51,48,62,63,1,24,12,0,.,63,9,15,15,2,60,23,0,.,15,7,20,20,0,40,40,0,.,20,9,13,13,3,69,16,0,.,13,65,69,70,0,17,13,0,.,70,63,67,69,1,18,13,0,.,69,67,71,72,0,16,13,0,.,72,35,37,38,2,39,21,3,.,35,49,49,51,0,32,17,1,.,49,23,26,27,4,44,25,4,.,24
142294,53,64,66,0,24,10,.,.,66,51,57,59,0,31,10,.,.,59,54,68,70,0,21,10,.,.,70,0,0,0,0,0,100,.,.,0,0,0,0,0,0,100,.,.,0,.,.,.,.,.,.,.,.,.,59,65,67,0,20,14,.,.,67,63,67,70,0,23,7,.,.,70,57,65,65,0,18,18,.,.,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
142328,26,40,41,1,20,38,2,10,29,20,30,32,1,19,48,2,9,21,32,50,52,1,21,26,2,12,39,6,12,14,2,16,67,0,6,8,12,19,19,0,19,62,0,8,12,0,4,9,4,13,74,0,4,4,48,54,54,1,21,23,1,8,46,47,52,53,1,22,25,1,10,42,49,56,57,1,20,22,1,7,50,36,44,45,0,24,30,0,3,43,37,48,50,1,17,31,0,4,47,36,41,42,0,29,29,0,2,40
142443,29,32,32,1,21,45,9,23,.,24,27,28,2,19,51,8,20,.,36,39,39,1,25,35,11,29,.,11,16,18,1,17,64,3,15,.,9,13,13,1,13,73,3,10,.,14,19,23,1,21,54,3,20,.,33,35,35,0,25,40,7,28,.,31,31,31,0,22,46,5,26,.,36,40,40,0,29,31,9,31,.,22,27,28,2,27,42,3,25,.,20,26,28,3,20,49,3,25,.,23,28,29,2,32,38,4,25,.
142461,46,59,63,0,6,30,.,0,63,33,48,49,0,10,40,.,0,49,53,65,70,0,5,26,.,0,70,25,50,50,0,0,50,.,0,50,.,.,.,.,.,.,.,.,.,25,50,50,0,0,50,.,0,50,63,71,71,0,4,25,.,0,71,63,73,73,0,2,24,.,0,73,62,69,70,0,4,25,.,0,70,59,63,63,0,0,37,.,0,63,0,33,33,0,0,67,.,0,33,67,67,67,0,0,33,.,0,67
142522,21,51,64,2,18,17,.,11,52,21,50,62,2,17,19,.,12,50,22,52,64,2,18,16,.,11,53,12,31,43,4,22,30,.,9,34,10,23,34,5,23,37,.,7,27,13,32,45,4,22,29,.,10,35,47,66,72,2,14,13,.,7,65,48,65,70,2,14,15,.,7,63,46,67,73,2,14,11,.,7,66,38,51,54,2,23,21,.,6,48,44,60,63,1,18,18,.,10,53,36,48,51,3,24,22,.,5,46
