UNITID,ASCDEG,BASDEG,MASDEG,DOCDEGRS,DOCDEGPP,DOCDEGOT,CERT1,CERT1A,CERT1B,CERT2,CERT4,PBACERT,PMACERT,SASCDEG,SBASDEG,SMASDEG,SDOCDEG,SCERT1A,SCERT1B,SCERT24,SBAMACRT
208406,648,.,.,.,.,.,117,0,117,123,0,.,.,637,.,.,.,0,91,120,.
208415,92,.,.,.,.,.,10,0,10,0,0,.,.,90,.,.,.,0,10,0,.
208433,0,.,.,.,.,.,20,7,13,2,18,.,.,0,.,.,.,7,9,20,.
208479,43,.,.,.,.,.,210,0,210,49,0,.,.,43,.,.,.,0,210,49,.
208512,70,0,0,0,0,0,0,0,0,211,0,0,0,70,0,0,0,0,0,211,0
208637,0,.,.,.,.,.,108,0,108,0,0,.,.,0,.,.,.,0,108,0,.
208646,1,565,131,0,0,0,2,1,1,111,0,2,0,1,552,131,0,1,1,111,2
208725,1,7,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0
208822,0,632,336,62,67,0,1,0,1,0,0,14,12,0,621,336,129,0,1,0,25
208859,0,.,.,.,.,.,13,0,13,8,8,.,.,0,.,.,.,0,13,16,.
209038,1635,.,.,.,.,.,186,20,166,165,24,.,.,1080,.,.,.,19,150,182,.
209056,0,403,202,0,187,0,0,0,0,0,0,0,33,0,403,202,187,0,0,0,33
209065,0,254,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0
209074,724,.,.,.,.,.,67,0,67,109,0,.,.,698,.,.,.,0,67,109,.
209083,0,.,.,.,.,.,24,1,23,9,11,.,.,0,.,.,.,1,23,20,.
209153,0,.,.,.,.,.,17,0,17,3,7,.,.,0,.,.,.,0,17,10,.
209205,0,.,.,.,.,.,17,1,16,10,7,.,.,0,.,.,.,1,16,17,.
209241,0,8,11,0,0,2,0,0,0,0,0,7,0,0,8,11,2,0,0,0,7
209250,1331,.,.,.,.,.,369,101,268,139,0,.,.,946,.,.,.,101,241,135,.
209287,0,87,63,0,0,3,0,0,0,0,0,3,0,0,87,63,3,0,0,0,3
209296,0,13,79,0,70,0,0,0,0,0,0,0,0,0,13,77,69,0,0,0,0
209409,0,175,81,0,0,0,0,0,0,0,0,2,3,0,175,81,0,0,0,0,5
209490,0,394,315,46,268,0,0,0,0,0,0,60,5,0,394,315,314,0,0,0,65
209506,31,716,39,0,0,0,4,0,4,11,0,4,0,31,703,39,0,0,4,11,4
209542,0,5897,1019,240,145,0,0,0,0,0,0,703,0,0,5643,1017,385,0,0,0,609
209551,0,4191,1002,169,131,0,0,0,0,0,0,307,190,0,4133,982,300,0,0,0,488
209603,0,77,51,0,0,0,0,0,0,0,0,0,0,0,77,47,0,0,0,0,0
209612,0,439,436,19,340,0,0,0,0,0,0,18,0,0,439,434,359,0,0,0,18
209667,0,.,.,.,.,.,20,0,20,6,13,.,.,0,.,.,.,0,20,19,.
209676,0,.,.,.,.,.,49,0,49,13,12,.,.,0,.,.,.,0,49,25,.
209694,0,.,.,.,.,.,30,0,30,2,13,.,.,0,.,.,.,0,30,15,.
209700,0,.,.,.,.,.,26,0,26,37,22,.,.,0,.,.,.,0,26,59,.
209719,0,.,.,.,.,.,6,0,6,23,20,.,.,0,.,.,.,0,5,43,.
209746,3703,.,.,.,.,.,728,75,653,331,31,.,.,3384,.,.,.,71,503,336,.
209807,0,4684,1610,95,0,0,6,0,6,0,0,811,0,0,4675,1605,95,0,6,0,791
209825,0,740,163,0,24,0,0,0,0,0,0,0,24,0,731,162,24,0,0,0,24
209922,0,327,2,0,0,0,0,0,0,0,0,0,0,0,327,2,0,0,0,0,0
209940,469,.,.,.,.,.,254,0,254,193,0,.,.,441,.,.,.,0,227,187,.
210146,0,807,252,0,0,0,0,0,0,0,0,230,0,0,761,226,0,0,0,0,226
210155,327,.,.,.,.,.,91,8,83,76,0,.,.,301,.,.,.,8,55,75,.
210234,201,.,.,.,.,.,114,0,114,33,0,.,.,201,.,.,.,0,111,33,.
210270,288,.,.,.,.,.,326,35,291,37,0,.,.,275,.,.,.,23,269,34,.
210304,4,140,2,0,0,0,0,0,0,0,0,0,0,4,140,2,0,0,0,0,0
210331,5,204,82,0,0,3,0,0,0,0,0,22,0,5,204,82,3,0,0,0,21
210340,0,.,.,.,.,.,18,0,18,3,16,.,.,0,.,.,.,0,18,19,.
210368,0,0,138,14,0,0,0,0,0,0,0,8,0,0,0,138,14,0,0,0,8
210401,0,401,96,0,101,0,0,0,0,0,0,0,0,0,339,95,101,0,0,0,0
210429,0,969,194,0,0,0,36,6,30,0,0,40,0,0,964,194,0,6,30,0,31
210438,0,124,206,22,158,0,0,0,0,0,0,12,0,0,124,206,180,0,0,0,12
210492,1,57,9,0,0,0,0,0,0,0,0,0,0,1,57,9,0,0,0,0,0
210508,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
210571,0,394,19,0,0,0,0,0,0,0,0,0,0,0,394,19,0,0,0,0,0
210599,0,.,.,.,.,.,304,0,304,178,19,.,.,0,.,.,.,0,304,197,.
210605,1830,.,.,.,.,.,353,0,353,497,7,.,.,1798,.,.,.,0,344,499,.
210669,0,361,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0
210711,0,.,.,.,.,.,15,6,9,28,0,.,.,0,.,.,.,6,9,28,.
210739,0,556,320,0,28,0,8,0,8,0,0,9,10,0,556,317,28,0,8,0,18
210748,0,.,.,.,.,.,49,0,49,18,0,.,.,0,.,.,.,0,49,18,.
210775,82,383,159,2,30,0,0,0,0,0,0,0,0,82,368,159,32,0,0,0,0
210784,0,.,.,.,.,.,54,4,50,94,0,.,.,0,.,.,.,4,50,94,.
210809,0,0,74,5,0,0,3076,172,2904,0,0,295,0,0,0,74,5,172,2904,0,295
211006,0,.,.,.,.,.,0,0,0,4,133,.,.,0,.,.,.,0,0,137,.
211024,13,128,86,5,4,0,0,0,0,0,0,0,0,13,118,75,9,0,0,0,0
211079,287,.,.,.,.,.,5,0,5,10,0,.,.,277,.,.,.,0,5,10,.
211088,0,450,273,10,285,0,0,0,0,0,0,51,14,0,450,273,295,0,0,0,47
211130,0,0,24,0,5,0,0,0,0,0,0,17,2,0,0,24,5,0,0,0,19
211158,0,1734,286,0,22,0,11,0,11,9,0,21,0,0,1681,282,22,0,11,9,21
211273,0,290,74,5,0,0,0,0,0,0,0,45,0,0,290,74,5,0,0,0,45
211291,0,883,16,0,0,0,0,0,0,0,0,0,0,0,883,16,0,0,0,0,0
211307,917,.,.,.,.,.,50,0,50,55,0,.,.,912,.,.,.,0,49,54,.
211316,0,.,.,.,.,.,56,0,56,20,0,.,.,0,.,.,.,0,37,20,.
211334,0,.,.,.,.,.,12,0,12,15,0,.,.,0,.,.,.,0,12,15,.
211343,429,.,.,.,.,.,11,0,11,40,0,.,.,400,.,.,.,0,9,39,.
211352,0,279,157,22,0,0,0,0,0,0,0,7,0,0,279,157,22,0,0,0,7
211361,65,1119,896,0,57,0,61,0,61,0,0,154,26,64,1069,891,57,0,58,0,171
211431,0,312,264,0,11,0,0,0,0,0,0,16,1,0,312,250,11,0,0,0,13
211440,0,1629,3045,333,0,0,0,0,0,0,0,50,0,0,1603,3012,333,0,0,0,50
211468,0,231,88,0,0,0,41,0,41,0,0,53,0,0,231,88,0,0,30,0,53
211477,107,164,8,0,0,0,16,0,16,0,0,0,0,107,164,8,0,0,16,0,0
211556,0,274,331,0,149,0,0,0,0,0,0,0,0,0,274,331,149,0,0,0,0
211583,0,267,122,0,16,0,0,0,0,0,0,0,8,0,258,122,16,0,0,0,8
211608,0,96,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0
211635,0,.,.,.,.,.,0,0,0,0,58,.,.,0,.,.,.,0,0,58,.
211644,139,807,412,0,14,0,32,0,32,0,0,15,6,139,799,411,14,0,32,0,21
211802,0,.,.,.,.,.,0,0,0,21,48,.,.,0,.,.,.,0,0,69,.
211893,0,12,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,7
211927,1258,.,.,.,.,.,98,32,66,167,76,.,.,1258,.,.,.,32,66,243,.
211981,7,386,67,16,0,0,4,0,4,5,0,0,0,7,386,67,16,0,4,5,0
212009,0,486,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0
212045,73,.,.,.,.,.,119,62,57,13,0,.,.,73,.,.,.,62,57,13,.
212054,0,3150,2211,244,487,0,0,0,0,123,0,244,32,0,3150,2211,727,0,0,121,275
212106,0,1465,679,81,372,0,0,0,0,0,0,23,6,0,1402,678,453,0,0,0,29
212115,0,1009,300,0,9,0,63,0,63,0,0,0,0,0,979,299,9,0,63,0,0
212133,59,368,307,12,3,0,2,1,1,0,0,0,47,59,368,307,15,1,1,0,47
212160,87,685,435,0,0,0,1,0,1,0,0,3,25,87,667,435,0,0,1,0,26
212197,11,409,84,0,0,0,14,0,14,0,0,10,0,11,408,84,0,0,14,0,10
212230,0,.,.,.,.,.,2,0,2,20,0,.,.,0,.,.,.,0,2,20,.
212267,0,.,.,.,.,.,0,0,0,34,0,.,.,0,.,.,.,0,0,34,.
212276,0,.,.,.,.,.,2,0,2,22,0,.,.,0,.,.,.,0,2,22,.
212294,0,.,.,.,.,.,5,0,5,43,0,.,.,0,.,.,.,0,5,43,.
212300,0,.,.,.,.,.,3,0,3,22,0,.,.,0,.,.,.,0,3,22,.
212328,0,.,.,.,.,.,6,0,6,37,0,.,.,0,.,.,.,0,6,37,.
212337,0,.,.,.,.,.,0,0,0,28,0,.,.,0,.,.,.,0,0,28,.
212355,0,.,.,.,.,.,4,0,4,88,0,.,.,0,.,.,.,0,4,88,.
212382,0,.,.,.,.,.,4,0,4,86,0,.,.,0,.,.,.,0,4,86,.
212391,0,.,.,.,.,.,3,0,3,53,0,.,.,0,.,.,.,0,3,53,.
212434,40,.,.,.,.,.,21,0,21,109,0,.,.,40,.,.,.,0,21,109,.
212443,0,0,41,5,0,0,0,0,0,0,0,0,2,0,0,41,5,0,0,0,2
212577,0,592,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0
212601,15,581,318,9,120,0,2,1,1,0,0,12,35,15,576,316,129,1,1,0,46
212656,6,264,55,0,0,0,0,0,0,0,0,0,0,6,238,55,0,0,0,0,0
212674,0,583,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0
212753,0,.,.,.,.,.,9,0,9,47,0,.,.,0,.,.,.,0,9,47,.
212771,0,60,45,8,0,0,0,0,0,0,0,3,9,0,60,45,8,0,0,0,12
212805,0,541,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0
212832,12,503,213,45,0,0,0,0,0,0,0,0,0,12,496,213,45,0,0,0,0
212869,339,.,.,.,.,.,0,0,0,0,0,.,.,339,.,.,.,0,0,0,.
212878,1876,.,.,.,.,.,29,0,29,259,0,.,.,1876,.,.,.,0,29,259,.
212911,0,326,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0
212975,51,.,.,.,.,.,10,0,10,49,0,.,.,51,.,.,.,0,10,49,.
212984,12,464,389,9,14,0,0,0,0,0,0,0,0,12,464,389,23,0,0,0,0
212993,0,19,0,0,0,0,10,0,10,0,0,0,0,0,19,0,0,0,10,0,0
213011,12,316,151,52,25,0,0,0,0,0,0,0,2,12,315,147,77,0,0,0,2
213020,21,1772,578,109,8,0,42,0,42,0,59,37,26,21,1720,568,117,0,42,59,63
213163,0,.,.,.,.,.,0,0,0,0,37,.,.,0,.,.,.,0,0,37,.
213181,35,.,.,.,.,.,52,27,25,194,0,.,.,35,.,.,.,27,25,194,.
213233,145,.,.,.,.,.,0,0,0,20,0,.,.,145,.,.,.,0,0,20,.
213251,0,269,23,0,0,0,8,0,8,0,0,0,0,0,269,23,0,0,8,0,0
213303,14,189,27,0,0,0,3,3,0,8,0,0,0,14,189,27,0,3,0,8,0
213321,0,457,134,0,0,0,0,0,0,0,0,0,0,0,457,134,0,0,0,0,0
213330,0,.,.,.,.,.,16,0,16,6,0,.,.,0,.,.,.,0,16,6,.
213349,0,1562,290,0,15,0,5,0,5,0,0,9,0,0,1539,289,15,0,5,0,9
213358,14,285,50,0,2,0,9,0,9,0,0,4,0,14,285,50,2,0,3,0,4
213367,34,818,480,0,30,0,0,0,0,0,0,6,3,34,818,480,30,0,0,0,9
213376,410,89,0,0,0,0,23,0,23,39,0,0,0,410,89,0,0,0,23,39,0
213385,0,604,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0
213400,52,326,124,11,0,0,0,0,0,1,0,1,0,52,326,124,11,0,0,1,1
213446,0,0,21,0,8,0,0,0,0,0,0,2,0,0,0,21,8,0,0,0,2
213455,0,.,.,.,.,.,104,0,104,46,0,.,.,0,.,.,.,0,104,46,.
213473,30,.,.,.,.,.,5,0,5,12,0,.,.,30,.,.,.,0,5,12,.
213491,0,.,.,.,.,.,22,0,22,10,0,.,.,0,.,.,.,0,22,10,.
213507,0,403,60,0,43,0,0,0,0,0,0,60,0,0,403,60,43,0,0,0,60
213525,839,.,.,.,.,.,1,0,1,108,0,.,.,834,.,.,.,0,1,96,.
213534,133,.,.,.,.,.,46,46,0,46,0,.,.,133,.,.,.,46,0,46,.
213543,0,1272,538,90,0,0,46,0,46,0,0,60,0,0,1203,537,90,0,46,0,59
213570,40,.,.,.,.,.,0,0,0,274,0,.,.,40,.,.,.,0,0,274,.
213589,22,.,.,.,.,.,0,0,0,119,0,.,.,22,.,.,.,0,0,119,.
213598,0,436,75,0,0,0,0,0,0,0,0,0,0,0,430,75,0,0,0,0,0
213613,81,513,127,0,0,0,0,0,0,0,0,1,0,81,512,127,0,0,0,0,1
213622,0,.,.,.,.,.,0,0,0,0,60,.,.,0,.,.,.,0,0,60,.
213631,0,0,43,2,0,0,0,0,0,0,0,6,3,0,0,43,2,0,0,0,9
213659,557,.,.,.,.,.,22,0,22,45,0,.,.,557,.,.,.,0,22,44,.
213668,0,189,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0
213774,105,21,0,0,0,0,5,4,1,0,0,1,0,105,21,0,0,4,1,0,1
213783,37,308,6,0,0,0,0,0,0,0,0,0,0,37,306,6,0,0,0,0,0
213826,0,404,311,5,7,0,4,0,4,0,0,13,0,0,403,311,12,0,4,0,13
213914,163,.,.,.,.,.,0,0,0,0,0,.,.,163,.,.,.,0,0,0,.
213932,0,.,.,.,.,.,0,0,0,0,75,.,.,0,.,.,.,0,0,75,.
213987,117,484,154,0,0,0,44,0,44,0,0,18,0,117,484,154,0,0,44,0,18
213996,0,627,218,0,3,0,33,0,33,0,0,29,22,0,627,218,3,0,33,0,51
214023,0,.,.,.,.,.,0,0,0,1,0,.,.,0,.,.,.,0,0,1,.
214041,7,1286,340,0,12,0,6,0,6,0,0,3,5,7,1273,336,12,0,6,0,8
214069,0,447,181,0,60,0,1,0,1,8,0,0,1,0,447,181,60,0,1,8,1
214111,1208,.,.,.,.,.,168,12,156,86,0,.,.,1208,.,.,.,12,149,86,.
214148,0,89,11,0,0,0,0,0,0,0,0,1,0,0,89,11,0,0,0,0,1
214157,0,539,120,0,12,0,0,0,0,0,0,15,0,0,534,119,12,0,0,0,14
214166,174,172,28,0,0,0,1,0,1,0,0,0,0,174,169,28,0,0,1,0,0
214175,0,521,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0
214272,0,330,116,9,27,0,0,0,0,0,0,0,2,0,330,116,36,0,0,0,2
214290,197,.,.,.,.,.,56,56,0,123,0,.,.,197,.,.,.,56,0,123,.
214379,1174,.,.,.,.,.,184,28,156,113,0,.,.,1159,.,.,.,28,153,112,.
214476,0,.,.,.,.,.,0,0,0,24,0,.,.,0,.,.,.,0,0,24,.
214528,0,.,.,.,.,.,230,0,230,0,0,.,.,0,.,.,.,0,229,0,.
214564,0,0,193,1,209,1,0,0,0,0,0,27,0,0,0,193,211,0,0,0,27
214582,60,0,0,0,0,0,8,0,8,36,0,0,0,60,0,0,0,0,8,36,0
214883,70,186,30,0,0,0,27,0,27,0,0,0,0,68,186,30,0,0,25,0,0
214892,24,.,.,.,.,.,108,71,37,101,0,.,.,24,.,.,.,71,37,101,.
214944,12,.,.,.,.,.,64,0,64,286,0,.,.,12,.,.,.,0,64,286,.
214971,0,39,27,0,0,0,0,0,0,0,5,1,0,0,39,27,0,0,0,5,1
215008,0,.,.,.,.,.,0,0,0,0,38,.,.,0,.,.,.,0,0,38,.
215044,0,.,.,.,.,.,90,0,90,0,0,.,.,0,.,.,.,0,90,0,.
215053,0,58,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0
215062,0,2830,4299,555,696,0,134,0,134,0,0,105,14,0,2636,4135,1244,0,129,0,118
215105,0,355,84,0,0,0,0,0,0,0,0,0,0,0,355,84,0,0,0,0,0
215114,0,156,128,0,0,0,0,0,0,0,0,3,0,0,155,127,0,0,0,0,3
215123,0,0,273,0,464,78,0,0,0,0,0,46,1,0,0,273,542,0,0,0,47
215132,0,277,33,17,228,0,0,0,0,0,0,36,0,0,274,31,245,0,0,0,36
215239,1971,.,.,.,.,.,177,0,177,23,0,.,.,1956,.,.,.,0,156,22,.
215266,42,214,0,0,0,0,0,0,0,0,0,0,0,42,213,0,0,0,0,0,0
215275,0,257,0,0,0,0,5,0,5,0,0,0,0,0,249,0,0,0,5,0,0
215284,17,453,0,0,0,0,8,0,8,0,0,0,0,17,452,0,0,0,7,0,0
215293,49,4790,1869,353,722,0,963,0,963,0,0,313,41,49,4652,1823,1075,0,894,0,341
215309,12,.,.,.,.,.,0,0,0,0,0,.,.,12,.,.,.,0,0,0,.
215336,0,.,.,.,.,.,10,8,2,11,0,.,.,0,.,.,.,8,2,11,.
215381,111,.,.,.,.,.,387,387,0,0,163,.,.,111,.,.,.,387,0,163,.
215390,135,.,.,.,.,.,0,0,0,22,0,.,.,135,.,.,.,0,0,22,.
215415,440,46,0,0,0,0,5,0,5,102,0,0,0,440,46,0,0,0,5,102,0
215424,0,0,37,10,0,0,0,0,0,0,0,14,1,0,0,37,10,0,0,0,15
215442,0,611,249,44,1,0,0,0,0,0,0,84,0,0,608,243,45,0,0,0,84
215479,0,.,.,.,.,.,0,0,0,0,27,.,.,0,.,.,.,0,0,27,.
215530,0,.,.,.,.,.,25,11,14,31,0,.,.,0,.,.,.,11,14,31,.
215585,433,.,.,.,.,.,2,0,2,24,0,.,.,433,.,.,.,0,2,24,.
215594,0,.,.,.,.,.,0,0,0,80,78,.,.,0,.,.,.,0,0,158,.
215619,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
215637,62,13,0,0,0,0,0,0,0,0,0,0,0,62,13,0,0,0,0,0,0
215655,0,857,374,28,19,0,109,0,109,0,0,38,0,0,857,371,47,0,109,0,38
215682,153,.,.,.,.,.,46,0,46,68,0,.,.,153,.,.,.,0,46,68,.
215691,0,101,105,0,0,0,0,0,0,0,0,39,0,0,101,105,0,0,0,0,39
215743,4,318,329,0,33,0,0,0,0,0,0,0,0,4,318,329,33,0,0,0,0
215770,0,1184,997,10,0,0,0,0,0,0,0,15,12,0,1143,997,10,0,0,0,27
215798,0,368,83,0,0,0,13,0,13,0,0,0,0,0,368,83,0,0,13,0,0
215813,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
215886,0,.,.,.,.,.,24,0,24,30,0,.,.,0,.,.,.,0,24,30,.
215929,2,810,501,10,44,0,0,0,0,0,0,16,1,2,810,501,54,0,0,0,17
215947,0,394,152,0,0,0,0,0,0,12,0,11,0,0,394,152,0,0,0,12,11
215974,0,.,.,.,.,.,0,0,0,0,144,.,.,0,.,.,.,0,0,144,.
215983,0,.,.,.,.,.,0,0,0,20,0,.,.,0,.,.,.,0,0,20,.
215992,40,.,.,.,.,.,27,21,6,27,0,.,.,40,.,.,.,21,6,27,.
216010,0,931,237,0,12,0,39,0,39,0,0,5,2,0,925,235,12,0,39,0,7
216038,0,1687,438,9,48,0,61,0,61,0,0,10,0,0,1651,436,57,0,57,0,10
216047,0,8,49,0,0,0,0,0,0,0,0,3,0,0,8,49,0,0,0,0,3
216074,0,.,.,.,.,.,288,0,288,35,0,.,.,0,.,.,.,0,287,35,.
216083,182,.,.,.,.,.,30,0,30,10,12,.,.,182,.,.,.,0,30,22,.
216162,0,.,.,.,.,.,0,0,0,123,0,.,.,0,.,.,.,0,0,123,.
216223,0,.,.,.,.,.,4,2,2,41,0,.,.,0,.,.,.,2,2,41,.
216278,0,529,1,0,0,0,0,0,0,0,0,0,0,0,529,1,0,0,0,0,0
216287,0,351,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0
216296,428,.,.,.,.,.,0,0,0,24,0,.,.,428,.,.,.,0,0,21,.
216311,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
216339,1,6572,1958,216,968,0,289,0,289,0,0,153,68,1,6572,1947,1180,0,271,0,211
216348,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5
216357,1,105,8,0,0,0,0,0,0,0,0,0,0,1,105,8,0,0,0,0,0
216366,54,1163,954,16,421,12,21,18,3,36,0,66,28,54,1163,952,448,18,3,35,92
216436,71,.,.,.,.,.,0,0,0,0,0,.,.,71,.,.,.,0,0,0,.
216445,108,.,.,.,.,.,0,0,0,0,0,.,.,108,.,.,.,0,0,0,.
216454,83,.,.,.,.,.,0,0,0,0,0,.,.,83,.,.,.,0,0,0,.
216463,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0
216524,0,322,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0
216542,3,103,19,0,0,0,0,0,0,0,0,0,0,3,102,19,0,0,0,0,0
216551,38,.,.,.,.,.,10,0,10,0,0,.,.,38,.,.,.,0,10,0,.
216579,0,.,.,.,.,.,23,0,23,25,0,.,.,0,.,.,.,0,23,25,.
216597,1,1814,1363,31,183,0,5,0,5,0,0,263,3,1,1812,1357,214,0,5,0,214
216630,0,.,.,.,.,.,0,0,0,0,44,.,.,0,.,.,.,0,0,44,.
216667,0,246,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0
216694,0,300,108,7,8,0,0,0,0,0,0,13,0,0,300,108,15,0,0,0,13
216746,0,.,.,.,.,.,0,0,0,62,0,.,.,0,.,.,.,0,0,62,.
216764,0,3360,989,36,5,0,0,0,0,0,0,193,19,0,3347,987,41,0,0,0,205
216773,0,.,.,.,.,.,0,0,0,0,50,.,.,0,.,.,.,0,0,50,.
216782,63,.,.,.,.,.,0,0,0,36,0,.,.,63,.,.,.,0,0,36,.
216807,0,228,37,0,0,0,0,0,0,0,0,0,0,0,226,37,0,0,0,0,0
216816,0,0,146,6,10,0,0,0,0,0,0,1,0,0,0,146,16,0,0,0,1
216825,488,.,.,.,.,.,127,0,127,65,0,.,.,465,.,.,.,0,90,51,.
216852,19,711,577,64,350,0,7,0,7,0,0,1,2,19,711,577,414,0,7,0,3
216931,0,530,634,41,93,0,9,0,9,0,0,0,0,0,517,634,134,0,9,0,0
216940,62,.,.,.,.,.,0,0,0,0,0,.,.,62,.,.,.,0,0,0,.
217013,0,176,178,0,0,0,0,0,0,0,0,0,0,0,176,178,0,0,0,0,0
217040,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
217059,6,751,107,0,13,0,0,0,0,0,0,9,0,6,751,107,13,0,0,0,9
217077,171,.,.,.,.,.,51,51,0,145,0,.,.,171,.,.,.,51,0,145,.
217156,0,1563,752,173,120,0,0,0,0,0,0,0,0,0,1563,747,293,0,0,0,0
217165,0,830,218,0,0,0,0,0,0,0,0,9,0,0,821,218,0,0,0,0,9
217235,302,1075,224,15,0,0,3,0,3,0,0,0,14,301,1061,224,15,0,3,0,14
217305,753,262,70,0,4,0,0,0,0,0,0,0,0,752,262,70,4,0,0,0,0
217323,0,.,.,.,.,.,370,0,370,74,0,.,.,0,.,.,.,0,370,74,.
217402,6,985,234,0,0,0,21,0,21,20,0,22,0,6,985,234,0,0,20,20,22
217420,0,1383,298,2,3,0,28,0,28,0,0,30,17,0,1357,298,5,0,28,0,47
217475,2077,.,.,.,.,.,184,0,184,70,12,.,.,2064,.,.,.,0,180,70,.
217484,0,3668,556,88,120,26,28,0,28,0,0,105,4,0,3312,553,234,0,28,0,101
217493,0,438,211,0,0,0,0,0,0,0,0,0,0,0,402,211,0,0,0,0,0
217518,42,956,162,0,0,0,0,0,0,16,0,4,0,42,931,162,0,0,0,16,4
217536,0,494,229,5,8,0,0,0,0,0,0,45,15,0,491,229,13,0,0,0,57
217581,0,.,.,.,.,.,34,0,34,29,0,.,.,0,.,.,.,0,34,29,.
217606,3,42,9,0,0,0,0,0,0,0,0,0,0,3,42,9,0,0,0,0,0
217615,245,.,.,.,.,.,85,0,85,35,0,.,.,233,.,.,.,0,76,35,.
217624,0,51,13,0,0,0,0,0,0,0,0,0,0,0,51,13,0,0,0,0,0
217633,0,661,244,6,5,0,0,0,0,0,0,2,3,0,661,244,11,0,0,0,5
217688,0,526,183,0,0,0,0,0,0,0,0,0,0,0,526,183,0,0,0,0,0
217712,190,.,.,.,.,.,101,0,101,37,0,.,.,181,.,.,.,0,79,37,.
217721,0,154,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0
217749,32,490,94,3,0,0,0,0,0,0,0,0,0,32,490,94,3,0,0,0,0
217776,28,247,101,0,0,0,0,0,0,0,0,6,0,28,247,101,0,0,0,0,6
217794,0,.,.,.,.,.,53,0,53,18,0,.,.,0,.,.,.,0,35,18,.
217819,0,2040,231,0,0,0,9,0,9,0,0,32,11,0,1938,223,0,0,9,0,43
217828,0,.,.,.,.,.,0,0,0,13,0,.,.,0,.,.,.,0,0,13,.
217837,142,.,.,.,.,.,211,0,211,21,0,.,.,142,.,.,.,0,176,21,.
217864,0,702,283,0,0,0,0,0,0,0,0,62,13,0,697,282,0,0,0,0,73
217873,0,425,35,0,0,0,0,0,0,0,0,0,0,0,425,35,0,0,0,0,0
217882,0,5070,1817,225,0,0,76,0,76,0,0,252,76,0,4957,1815,225,0,75,0,317
217891,16,11,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0
217907,0,174,70,0,0,0,0,0,0,0,0,0,0,0,172,70,0,0,0,0,0
217925,16,139,218,27,0,0,0,0,0,3,0,2,5,16,139,218,27,0,0,3,7
217934,25,266,160,0,0,0,0,0,0,0,0,0,0,25,266,160,0,0,0,0,0
217961,0,211,97,25,0,0,0,0,0,0,0,0,15,0,203,97,25,0,0,0,15
217989,16,.,.,.,.,.,67,0,67,27,0,.,.,16,.,.,.,0,67,27,.
217998,0,98,22,9,0,0,0,0,0,0,0,0,0,0,98,22,9,0,0,0,0
218025,383,.,.,.,.,.,175,0,175,57,0,.,.,376,.,.,.,0,165,57,.
218061,0,571,180,0,2,0,0,0,0,0,0,0,6,0,569,180,2,0,0,0,6
218070,0,621,62,0,0,0,0,0,0,0,0,15,25,0,621,62,0,0,0,0,40
218113,1277,0,0,0,0,0,415,46,369,319,0,0,0,1184,0,0,0,44,262,293,0
218140,1008,.,.,.,.,.,540,0,540,35,0,.,.,995,.,.,.,0,507,35,.
218159,0,.,.,.,.,.,1,0,1,58,0,.,.,0,.,.,.,0,1,58,.
218195,0,.,.,.,.,.,0,0,0,43,0,.,.,0,.,.,.,0,0,43,.
218229,0,536,46,0,0,0,2,0,2,0,0,0,0,0,529,46,0,0,2,0,0
218238,33,378,32,0,0,0,0,0,0,0,0,0,0,33,378,32,0,0,0,0,0
218335,0,205,294,181,328,0,0,0,0,0,0,4,0,0,205,294,509,0,0,0,4
